,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
14,"Goodson, I.",,,,,The Making of the Curriculum,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
15,,,,,,The Paradigm Dialog,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
16,"Haug, P.",,,,,Educational Reform by Experiment,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
17,"Haug, P.",,,,,The Evaluation of Governmental Reforms,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
18,"Haug, P.",,,,,Theory-Oriented Evaluation of Reforms,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
19,"House, E. R.",C. S. Reichardt,S. E. Rallis,,,Integrating the Quantitative and Qualitative,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
20,"House, E. R.",D. M. Fournier,,,,Putting Things Together Coherently: Logic and Justice,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
21,"Karlsen, G. E.",,,,,Desentralisert skoleutvikling,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
22,"Lindensjö, B.","Lundgren, U. P.",,,,Politisk styrning och utbildningsreformer,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
23,"Lundgren, U. P.",D. L. Grant,,,,Using Evaluation to Monitor Educational Change,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
24,"March, J. G.","Olsen, J. P.",,,,Rediscovering the Institutions,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
25,,,,,,Maktutredningen. Sluttrapport,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
26,"Patton, M. Q.",,,,,The Evaluator's Responsibility for Utilization,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
27,"Patton, M. Q.",,,,,How Primary Is Your Identity as an Evaluator?,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
28,"Sabatier, P. A.",,,,,"Guidance, Control, and Evaluation in the Public Sector",JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
29,"Sabatier, P. A.",,,,,"Knowledge, Policy-Oriented Learning, and Policy Change",JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
30,"Schwandt, T. A.",,,,,Evaluation as Practical Hermeneutics,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
31,"Scriven, M.",,,,,Evaluation Thesaurus,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
32,"Scriven, M.",,,,,Hard-Won Lessons in Program Evaluation,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
33,"Scriven, M.",D. M. Fournier,,,,The Logic of Evaluation and Evaluation Practice,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
34,"Shadish, W. R., Jr.","Cook, T. D.","Leviton, L. C.",,,Foundations of Program Evaluation: Theories of Practice,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
35,"Smith, M. F.",J. A. McLaughlin,L. J. Weber,R. W. Covert,R. B. Ingle,Evaluation Utilization Revisited,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
36,"Smith, N.",D. M. Fournier,,,,The Influence of Societal Games on the Methodology of Evaluation Inquiry,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
37,"Stake, R.",,,,,Quieting Reform,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
38,"Weiler, H. N.",,,,,Innovation in the Public Sector,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
39,"Weiler, H. N.",,,,,Why Reforms Fail the Politics of Education in France and the Federal Republic of Germany,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
40,"Weiss, C. H.",,,,,The Politicization of Evaluation Research,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
41,"Weiss, C. H.",,,,,Evaluation for Decisions: Is Anybody There? Does Anybody Care?,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
42,"Weiss, C. H.",,,,,If Program Decisions Hinged Only on Information: A Response to Patton,JOUR,"Haug, Peder",,,,,,,,,,Linking evaluation and reform strategies,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1092,5,20
43,"Adler, M. J.",,,,,Reforming Education: The Opening of the American Mind,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
44,"Bakhtin, M. M.",,,,,The Dialogic Imagination: Four Essays by M. M. Bakhtin,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
45,"Benhabib, S.",,,,,"Autonomi och gemenskap: Kommunikativ etik, feminism och postmodernism",JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
46,"Bjørklund, S.",,,,,Forskningsanknytning genom disputation,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
47,"Bryk, A. S.",,,,,Stakeholder-Based Evaluation,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
48,"Buber, M.",,,,,I and Thou,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
49,"Buber, M.",,,,,Between Man and Man,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
50,"Chelimsky, E.",,,,,What Have We Learned About the Politics of Program Evaluation?,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
51,"Engdahl, H.",,,,,Dialogue and Technology: Art and Knowledge,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
52,"Franke-Wikberg, S.",,,,,Evaluation as Policymaking,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
53,"Franke-Wikberg, S.",,,,,Profilen: Sigbrit Franke-Wikberg,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
54,"Franke-Wikberg, S.",,,,,Utvärderingens mångfald. Några ledtrådar för vilsna utbildare,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
55,,,,,,Skolan och utvärderingen,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
56,"Franke-Wikberg, S.","Lundgren, U. P.",,,,"Att värdera undervisning, Del 1",JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
57,"Furubo, J:-E.","Sandahl, R.",,,,Some Notes on Evaluation in Sweden,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
58,"Gadamer, H.-G.",,,,,Truth and Method,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
59,"Gallagher, S.",,,,,Hermeneutics and Education,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
60,"Gold, N.",,,,,The Stakeholder Process in Educational Program Evaluation,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
61,"Gruber, J. E.",,,,,Controlling Bureaucracies: Dilemmas in Democratic Governance,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
62,"Guba, E. G.","Lincoln, Y. S.",,,,Fourth Generation Evaluation,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
63,"Gustavsson, B.",,,,,Bildning I vår tid. Om bildningens möjligheter och villkor I det moderna samhället,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
64,"Habermas, J.",,,,,The Theory of Communicative Action: Reason and the Rationalization of Society,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
65,"House, E. R.",E. R. House,,,,How We Think About Evaluation,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
66,"House, E. R.",,,,,Internal Evaluation,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
67,"House, E. R.",,,,,Evaluating the FBI: A Response to Sonnichsen,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
68,"House, E. R.",K. A. Sirotnik,,,,Methodology and Justice,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
69,"House, E. R.",,,,,Evaluation and Education: At Quarter Century,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
70,"House, E. R.",D. M. Fournier,,,,Putting Things Together Coherently: Logic and Justice,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
71,"Kapborg, I.",,,,,Studies in Educational Sciences 4,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
72,"Karlsson, O.",,,,,Utvärdering av fritidsklubbar,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
73,"Karlsson, O.",,,,,Att utvärdera-mot vad? Om kritierie problemet vid intressentutvärdering,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
74,"Karlsson, O.",,,,,A Critical Dialogue in Evaluation: How Can the Interaction Between Evaluation and Politics Be Tackled?,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
75,"Lander, R.",,,,,Utvärderingsforskning—till vilken nytta? Pedagogiska röster och två exempel från forskningsfältet skolutveckling,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
76,"Lindensjö, B.","Lundgren, U. P.",,,,Utvärdering av offentlig verksamhet,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
77,"Lundgren, U. P.",,,,,Evaluation as Policymaking,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
78,"Molander, B.",,,,,"Artificial Intelligence, Culture and Language: On Education and Work",JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
79,"Nemo, D.",,,,,School-Based Evaluation: A Dialogue for School Improvement,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
80,"Olsen, P.",,,,,Svensk demokrati I förändring,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
81,,,,,,The Politics of Program Evaluation,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
82,"Patton, M. Q.",,,,,Politics and Evaluation,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
83,"Pettersson, O.",,,,,Democracy and Power in Sweden,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
84,"Pettersson, S.","Wallin, E.",,,,Från sanningssökande till styrmedel. Moderna utvärderingar I offentlig sektor,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
85,"Rawls, J. A",,,,,Theory of Justice,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
86,"Richardson, J.","Kindblad, B.-M.",,,,Programme Evaluation and Effectiveness Auditing in Sweden: The Changing Swedish Policy Style,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
87,"Ricoeur, P.",,,,,A Ricoeur Reader: Reflection and Imagination,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
88,,,,,,Från sanningssökande till styrmedel. Moderna utvärderingar I offentlig sektor,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
89,"Rothstein, B.",,,,,Vad bör staten göra? Om välfärdsstatens moraliska och politiska logik,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
90,"Salisbury, R. H.",,,,,Interest Group Politics in America,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
91,"Scriven, M.",,,,,Hard-Won Lessons in Program Evaluation,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
92,"Scriven, M.",D. M. Fournier,,,,The Logic of Evaluation and Evaluation Practice,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
93,"Shadish, W. R., Jr.","Cook, T. D.","Leviton, L. C.",,,Foundations of Program Evaluation: Theories of Practice,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
94,"Sonnichsen, R. C.",,,,,An Internal Evaluator Responds to Ernest House's Views on Internal Evaluation,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
95,"Sonnichsen, R. C.",,,,,Open Letter to Ernest House,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
96,"Strauss, A.",,,,,"Negotiations: Varieties, Contexts, Processes, and Social Order",JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
97,"Taylor, A. E.",,,,,Sokrates,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
98,"Thesleff, H.",,,,,Platon,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
99,"Vedung, E.",,,,,Advancing Public Policy Evaluation: Learning from International Experiences,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
100,"Vedung, E.",,,,,Utvärdering I politik och förvaltning,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
101,"Vedung, E.",,,,,Public Policy and Program Evaluation,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
102,"Wallin, E.",,,,,Evaluation as Policymaking,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
103,"Weinsheimer, J.-C.",,,,,Gadamer's Hermeneutics: A Reading of Truth and Method,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
104,"Weinsheimer, J.-C",,,,,Gadamer and Hermeneutics,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
105,"Weiss, C. H.",A. S. Bryk,,,,The Stakeholder Approach to Evaluation: Origins and Promise,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
106,"Weiss, C. H.",A. S. Bryk,,,,Toward the Future of Stakeholder Approaches in Evaluation,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
107,"Weiss, C. H.",,,,,The Politics of Program Evaluation,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
108,"Weiss, C. H.",,,,,Evaluation and Education: At Quarter Century,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
109,"Welch, S. D.",,,,,A Feminist Ethic of Risk,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
110,"Wootton, G.",,,,,Interest Groups: Policy and Politics in America,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
111,"Zetterberg, H.",,,,,Den falska bilden av svensk välfärd,JOUR,"Karlsson, Ove",,,,,,,,,,Socratic dialogue in the Swedish political context,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1093,21,38
112,"Andersen, L.",,,,,Styre eller styres,JOUR,"Andersen, Linda",,,,,,,,,,Evaluation as a strategy of modernization,New Directions for Evaluation,1998,77,1097-6736,https://doi.org/10.1002/ev.1094,39,53
