,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
15,"Gueron, J.","Nathan, R.",,,,"The MDRC Work/Welfare Project: Objectives, Status, Significance",JOUR,"Gueron, Judith M.",,,,,,,,,,Work-welfare programs,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1472,7,27
16,,,,,,Summary and Findings of the National Supported Work Demonstration,JOUR,"Gueron, Judith M.",,,,,,,,,,Work-welfare programs,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1472,7,27
17,,,,,,"Baseline Paper on the Evaluation of the WIN Demonstration Program in Cook County, Illinois",JOUR,"Gueron, Judith M.",,,,,,,,,,Work-welfare programs,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1472,7,27
18,"Price, M.","Ball, J.","Goldman, B.","Gruber, D.","Gueron, J.",Interim Findings from the Virginia Employment Services Program,JOUR,"Gueron, Judith M.",,,,,,,,,,Work-welfare programs,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1472,7,27
19,"Quint, J.","Ball, J.","Goldman, B.","Gueron, J.","Hamilton, G.",Interim Findings from the Maryland Employment Initiatives Programs,JOUR,"Gueron, Judith M.",,,,,,,,,,Work-welfare programs,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1472,7,27
20,"Quint, J.","Goldman, B.","Gueron, J.",,,Interim Findings from the Arkansas WIN Demonstration Program,JOUR,"Gueron, Judith M.",,,,,,,,,,Work-welfare programs,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1472,7,27
21,"Quint, J.","Guy, C.","Hoerz, G.","Hamilton, G.","Ball, J.",Interim Findings from the Illinois WIN Demonstration Program in Cook County,JOUR,"Gueron, Judith M.",,,,,,,,,,Work-welfare programs,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1472,7,27
22,"Riccio, J.","Cave, G.","Freedman, S.","Price, M.","Friedlander, D.",Final Report on the Virginia Employment Services Program,JOUR,"Gueron, Judith M.",,,,,,,,,,Work-welfare programs,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1472,7,27
23,"Wolfhagen, C.","Goldman, B.",,,,Job Search Strategies: Lessons from the Louisville WIN Laboratory Project,JOUR,"Gueron, Judith M.",,,,,,,,,,Work-welfare programs,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1472,7,27
24,"Budding, D. W.",,,,,Housing Deprivation Among Enrollees in the Housing Allowance Demand Experiment,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
25,"Friedman, J.","Weinberg, D. H.",,,,The Demand for Rental Housing: Evidence from a Percent of Rent Housing Allowance,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
26,"Friedman, J.","Weinberg, D. H.",,,,Housing Consumption Under a Constrained Income Transfer: Evidence from a Housing Gap Housing Allowance,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
27,"Hamilton, W. L.",,,,,A Social Experiment in Program Administration: The Housing Allowance Administrative Agency Experiment,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
28,"Kennedy, S. D.",,,,,The Final Report of the Housing Allowance Demand Experiment,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
29,"Kennedy, S. D.","Finkel, M.",,,,Report of First-Year Findings for the Freestanding Housing Voucher Demonstration,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
30,"Kennedy, S. D.","Kumar, T. K.","Weisbrod, G.",,,Participation Under a Housing Gap Form of Housing Allowance,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
31,"Kennedy, S. D.","MacMillan, J. E.",,,,Participation Under Alternative Housing Allowance Programs: Evidence from the Housing Allowance Demand Experiment,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
32,"Kennedy, S. D.","MacMillan, J. E.",,,,The Great Housing Experiment,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
33,"Kennedy, S. D.","Merrill, S. R.",,,,The Use of Hedonic Indices to Distinguish Changes in Housing and Housing Expenditures: Evidence from the Housing Allowance Demand Experiment,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
34,"Kennedy, S. D.","Wallace, J. E.",,,,An Evaluation of Success Rates in Housing Assistance Programs Using the Existing Housing Stock,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
35,"Lowry, I. S.",,,,,Experimenting with Housing Allowances: The Final Report of the Housing Assistance Supply Experiment,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
36,"Mayo, S. K.","Mansfield, S.","Warner, D.","Zwetchkenbaum, R.",,"Housing Allowances and Other Rental Housing Assistance Programs—A Comparison Based on the Housing Allowance Demand Experiment. Part 1: Participation, Housing Consumption, Location, and Satisfaction. Part 2: Costs and Efficiency",JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
37,"Merrill, S. R.",,,,,Hedonic Indices as a Measure of Housing Quality,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
38,"Morrall, J. F.","Olsen, E. O.",,,,The Cost-Effectiveness of Leased Public Housing,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
39,"Schnare, A. B.","Moss, W. B.","Pedone, C. I.","Heintz, K. G.","Wiley, B. P.","The Costs of HUD Multifamily Housing Programs: An Analysis of Development, Financing, and Subsidy Expenditures",JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
40,"Sumka, H. J.","Stegman, M. A.",,,,An Economic Analysis of Public Housing in Small Cities,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
41,,,,,,Housing in the Seventies: A Report of the National Policy Review,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
42,"Wallace, J. E.","Bloom, S. P.","Holshouser, W. L.","Mansfield, S.","Weinberg, D. H.",Participation and Benefits in the Urban Section 8 Program: New Construction and Existing Housing,JOUR,"Kennedy, Stephen D.",,,,,,,,,,Direct cash low-income housing assistance,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1473,29,45
43,"Feins, J. D.","Bratt, R. G.",,,,Barred in Boston: Racial Discrimination in Housing,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
44,"Feins, J. D.","Bratt, R. G.","Hollister, R.",,,Final Report of a Study of Racial Discrimination in the Boston Housing Market,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
45,"Hakken, J.",,,,,Discrimination Against Chicanos in the Dallas Rental Housing Market: An Experimental Extension of the Housing Market Practices Survey,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
46,"Holshouser, W.",,,,,Final Report of a Study of Racial Discrimination in Two Boston Housing Markets,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
47,"James, F. J.","McCummings, B. L.","Tynan, E. A.",,,"Discrimination, Segregation, and Minority Housing Conditions in Sunbelt Cities: A Study of Denver, Houston, and Phoenix",JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
48,"McIntosh, N.","Smith, D. J.",,,,The Extent of Racial Discrimination,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
49,"Newberger, H.",,,,,The Nature and Extent of Racial Steering Practices in the U.S. Housing Market,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
50,"Newberger, H.",,,,,Recent Evidence on Discrimination in Housing,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
51,"Pearce, D. M.",,,,,Gatekeepers and Homeseekers: Institutional Patterns in Racial Steering,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
52,"Schafer, R.","Ladd, H. F.",,,,Discrimination in Mortgage Lending,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
53,"Schuman, H.","Steed, C.","Bobo, L.",,,Racial Attitudes in America,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
54,"Simonson, J. C.","Wienk, R. E.",,,,Racial Discrimination in Housing Sales: An Empirical Test of Alternative Models of Broker Behavior,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
55,"Simpson, G. E.","Yinger, J. M.",,,,Racial and Cultural Minorities: An Analysis of Prejudice and Discrimination,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
56,"Wienk, R. E.","Reid, C. E.","Simonson, J. C.","Eggers, F. C.",,Measuring Discrimination in American Housing Markets: The Housing Market Practices Survey,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
57,"Yinger, J.",,,,,Current Issues in Urban Economics,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
58,"Yinger, J.",,,,,Measuring Racial and Ethnic Discrimination with Fair Housing Audits: A Review of Existing Evidence and Research Methodology,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
59,"Yinger, J.",,,,,Measuring Racial Discrimination with Fair Housing Audits: Caught in the Act,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
60,"Yinger, J.",,,,,Divided Neighborhoods: Changing Patterns of Racial Segregation in the 1980s,JOUR,"Yinger, John",,,,,,,,,,Examining racial discrimination with fair housing audits,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1474,47,62
61,"Abelson, R. P.",,,,,A Variance Explanation Paradox: When a Little Is a Lot,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
62,"Achenbach, T. M.",,,,,The Child Behavior Profile: I. Boys Aged 6–11,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
63,"Achenbach, T. M.","Edelbrock, C. S.",,,,The Child Behavior Profile: Boys Aged 12 to 16 and Girls Aged 6 to 11 and 12 to 16 (Vol. II),JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
64,"Berleman, W. C.",,,,,Reports of the National Juvenile Justice Assessment Centers,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
65,"Boruch, R. F.","Gomez, H.",,,,"Sensitivity, Bias, and Theory in Impact Evaluations",JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
66,"Boruch, R. F.","Wothke, W.",,,,,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
67,"Braukman, C. J.","Kirigin, K. A.","Wolf, M. M.",,,Understanding Crime: Current Theory and Research,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
68,"Cohen, J.",,,,,Statistical Power Analysis for the Behavioral Sciences,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
69,"Cohen, P.",,,,,To Be or Not to Be: Control and Balancing of Type I and Type II Errors,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
70,"Conger, R. D.",,,,,Social Interactional Scoring System: Observer Training Manual,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
71,"Cullen, F. T.","Gilbert, K. E.",,,,Reaffirming Rehabilitation,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
72,"Davidson, W. S.","Gottschalk, R.","Gensheimer, L.","Mayer, J.",,Interventions with Juvenile Delinquents: A Meta-Analysis of Treatment Efficacy,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
73,"Davidson, W. S.","Redner, R.","Blakely, C. H.","Mitchell, C. M.","Emshoff, J. G.",Diversion of Juvenile Offenders: An Experimental Comparison,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
74,"Davidson, W. S.","Seidman, E.","Rappaport, J.","Berck, P.","Rapp, N.",Diversion Programs for Juvenile Offenders,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
75,"Dunford, F. W.","Elliott, D. S.",,,,Identifying Career Offenders Using Self-Reported Data,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
76,"Dunford, F. W.","Osgood, D. W.","Weichselbaum, H. F.",,,National Evaluation of Diversion Projects: Final Report,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
77,"Elliott, D. S.","Dunford, F. W.","Huizinga, D.",,,The Prevention of Delinquent Behavior,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
78,"Elliott, D. S.","Huizinga, D.",,,,The Relationship Between Delinquent Behavior and ADM Problems,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
79,"Flanagan, T. J.","van Alstyne, D. J.","Gottfredson, M. R.",,,Sourcebook of Criminal Justice Statistics—1981,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
80,"Garrett, C. J.",,,,,Meta-Analysis of the Effects of Institutional and Community Residential Treatment on Adjudicated Delinquents,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
81,"Garrett, C. J.",,,,,Effects of Residential Treatment on Adjudicated Delinquents: A Meta-Analysis,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
82,"Gendreau, P.","Ross, B.",,,,Effective Correctional Treatment: Bibliotherapy for Cynics,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
83,"Glass, G. V.","McGaw, B.","Smith, M. L.",,,Meta-Analysis in Social Research,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
84,"Gottfredson, G. D.",,,,,A Theory-Ridden Approach to Program Evaluation: A Method for Stimulating Researcher-Implementer Collaboration,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
85,"Greenberg, D. F.",,,,,Corrections and Punishment,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
86,"Griffiths, D. S.","Jesness, C.",,,,Delinquency in a Sacramento Birth Cohort,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
87,"Hedges, L. V.",,,,,Distribution Theory for Glass's Estimator of Effect Size and Related Estimators,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
88,"Hedges, L. V.","Olkin, I.",,,,Statistical Methods for Meta-Analysis,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
89,"Hindelang, M. J.","Hirschi, T.","Weis, J. G.",,,Measuring Delinquency,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
90,"Hunter, J. E.","Schmidt, F. L.","Jackson, G. B.",,,Meta-Analysis: Cumulating Research Findings Across Studies,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
91,"Kaufman, P.",,,,,Meta-Analysis of Juvenile Delinquency Prevention Programs,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
92,"Kirigin, K. A.","Braukman, C. J.","Atwater, J. D.","Wolf, M. M.",,An Evaluation of the Achievement Place (Teaching Family) Group Homes for Juvenile Offenders,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
93,"Lipsey, M. W.",,,,,Measurement Issues in the Evaluation of the Effects of Juvenile Delinquency Programs,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
94,"Lipsey, M. W.",,,,,A Scheme for Assessing Measurement Sensitivity in Program Evaluation and Other Applied Research,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
95,"Lipsey, M. W.",,,,,"The Paradox of Effect Size: Too Small to Detect, Too Big to Neglect",JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
96,"Lipsey, M. W.","Cordray, D. S.","Berger, D. E.",,,Evaluation of a Juvenile Diversion Program,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
97,"Lipton, D.","Martinson, R.","Wilks, J.",,,The Effectiveness of Correctional Treatment: A Survey of Treatment Evaluation Studies,JOUR,"Lipsey, Mark W.",,,,,,,,,,Juvenile delinquency intervention,New Directions for Program Evaluation,1988,37,0164-7989,https://doi.org/10.1002/ev.1475,63,84
