,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
18,"Dunn, W. N.",,,,,Reforms as Arguments,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
19,"Fetterman, D. M.",,,,,Qualitative Approaches to Evaluating Education,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
20,"Giddens, A.",,,,,The Constitution of Society,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
21,"Greene, J. C.","Caracelli, V. J.","Graham, W. F.",,,Toward a Conceptual Framework for Mixed-Method Evaluation Designs,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
22,"Guba, E. G.","Lincoln, Y. S.",,,,Fourth-Generation Evaluation,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
23,"Hammersley, M.",,,,,The Dilemma of Qualitative Method: Herbert Blumer and the Chicago Tradition,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
24,"House, E. R.",,,,,The Logic of Evaluative Argument,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
25,"House, E. R.",E. R. House,,,,How We Think About Evaluation,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
26,"House, E. R.",,,,,Professional Evaluation: Social Impact and Political Consequences,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
27,"Howe, K. R.",,,,,Two Dogmas of Educational Research,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
28,"Howe, K. R.",,,,,"Against the Quantitative-Qualitative Incompatibility Thesis, or Dogmas Die Hard",JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
29,"Howe, K. R.",,,,,Getting Over the Quantitative-Qualitative Debate,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
30,"Howe, K. R.","Eisenhart, M.",,,,Standards for Qualitative (and Quantitative) Research: A Prolegomenon,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
31,"Huberman, A. M.",,,,,How Well Does Educational Research Really Travel?,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
32,"Kidder, L. H.","Fine, M.",M. M. Mark,R. L. Shotland,,Qualitative and Quantitative Methods: When Stories Converge,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
33,"Light, R. J.","Pillemer, D. B.",,,,Summing Up: The Science of Reviewing Research,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
34,"Lincoln, Y. S.",,,,,The Paradigm Dialog,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
35,"Lincoln, Y. S.",,,,,The Arts and Sciences of Program Evaluation,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
36,"McCloskey, D. N.",,,,,If You're So Smart: The Narrative of Economic Expertise,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
37,"Mark, M. M.",W.M.K. Trochim,,,,Validity Typologies and the Logic and Practice of Quasi-Experimentation,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
38,"Mark, M. M.","Shotland, R. L.",M. M. Mark,R. L. Shotland,,Alternative Models for the Use of Multiple Methods,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
39,"Maxwell, J. A.","Bashook, J. A.","Sandlow, R.",,,"Educational Evaluation: Ethnography in Theory, Practice, and Politics",JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
40,"Reichardt, C. S.","Cook, T. D.",,,,Qualitative and Quantitative Methods in Evaluation Research,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
41,"Ross, D.",,,,,The Origins of American Social Science,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
42,"Scriven, M.",,,,,The Logic of Evaluation,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
43,"Sechrest, L.",,,,,Roots: Back to Our First Generation,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
44,"Shadish, W. R., Jr.","Cook, T. D.","Leviton, L. C.",,,Foundations of Program Evaluation: Theories of Practice,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
45,"Shotland, R. L.","Mark, M. M.",M. M. Mark,R. L. Shotland,,Improving Inferences from Multiple Methods,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
46,"Smith, J. K.",,,,,Quantitative Versus Qualitative Research: An Attempt to Clarify the Issue,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
47,"Smith, M. L.",D. D. Williams,,,,The Whole Is Greater: Combining Qualitative and Quantitative Evaluation Approaches in Evaluation Studies,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
48,"Smith, M. L.","Gabriel, R.","Schott, J.","Padia, W. L.",,Evaluation of the Effects of Outward Bound,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
49,"Toulmin, S.",,,,,The Construal of Reality: Criticism in Modern and Postmodern Science,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
50,"Trend, M. G.",,,,,Qualitative and Quantitative Methods in Evaluation Research,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
51,"Trochim, W.M.K.",W.M.K. Trochim,,,,Editor's Notes,JOUR,"House, Ernest R.",,,,,,,,,,Integrating the quantitative and qualitative,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1664,13,22
52,"Rossi, P. H.","Freeman, H. E.",,,,Evaluation: A Systematic Approach,JOUR,"Rossi, Peter H.",,,,,,,,,,The war between the quals and the quants: Is a lasting peace possible?,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1665,23,36
53,"Shadish, W. R., Jr.","Cook, T. D.","Leviton, L. C.",,,Foundations of Program Evaluation: Theories of Practice,JOUR,"Rossi, Peter H.",,,,,,,,,,The war between the quals and the quants: Is a lasting peace possible?,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1665,23,36
54,"Berliner, D. C.",,,,,Education Reform in an Era of Disinformation,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
55,"Bronfenbrenner, U.",,,,,Toward an Experimental Ecology of Human Development,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
56,"Campbell, D. T.","Stanley, J. C.",,,,Experimental and Quasi-Experimental Designs for Research,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
57,"Chubb, J. E.","Moe, T. M.",,,,"Politics, Markets, and America's Schools",JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
58,"Cook, T. D.",,,,,Evaluation and Education: At the Quarter Century,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
59,"Cook, T. D.","Campbell, D. T.",,,,Quasi-Experimentation: Design and Analysis Issues for Field Settings,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
60,"Cronbach, L. J.",,,,,Beyond the Two Disciplines of Scientific Psychology,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
61,"Cronbach, L. J.",,,,,"Toward Reform of Program Evaluation: Aims, Methods, and Institutional Arrangements",JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
62,"Eisner, E. W.",,,,,"Anastasia Might Still Be Alive, but the Monarchy Is Dead",JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
63,"Eisner, E. W.",,,,,The Enlightened Eye: Qualitative Inquiry and the Enhancement of Educational Practice,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
64,"Glass, G. V.","Matthews, D. A.",,,,"Are Data Enough? (A Review of Politics, Markets, and America's Schools)",JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
65,"Greene, J. C.","Caracelli, V. J.","Graham, W. F.",,,Toward a Conceptual Framework for Mixed-Method Evaluation Designs,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
66,"Guba, E. G.","Lincoln, Y. S.",,,,Fourth-Generation Evaluation,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
67,"House, E. R.","Glass, G. V.","McLean, L. D.","Walker, D. F.",,No Simple Answer: Critique of the Follow Through Evaluation,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
68,"Howe, K. R.",,,,,"Against the Quantitative-Qualitative Incompatibility Thesis, or Dogmas Die Hard",JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
69,"Lather, P.",,,,,Getting Smart: Feminist Research and Pedagogy Within the Postmodern,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
70,"Lincoln, Y. S.",,,,,The Arts and Sciences of Program Evaluation,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
71,"Mathison, S.",,,,,Why Triangulate?,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
72,"Meehl, P. E.",,,,,"Theoretical Risks and Tabular Asterisks: Sir Karl, Sir Ronald, and the Slow Progress of Soft Psychology",JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
73,"Meehl, P. E.",,,,,Metatheory in Social Science: Pluralisms and Subjectivities,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
74,"Messick, S.",,,,,Educational Measurement,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
75,"Phillips, D. C.",,,,,After the Wake: Postpositivistic Educational Thought,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
76,"Rosenthal, R.",,,,,How Often Are Our Numbers Wrong?,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
77,,,,,,Artifact in Behavioral Research,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
78,"Rothman, R.","Olson, L.",,,,Researchers See Little New Knowledge from ‘New Schools.’,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
79,"Sechrest, L.",,,,,Roots: Back to Our First Generations,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
80,"Smith, J. K.","Heshusius, L.",,,,Closing Down the Conversation: The End of the Quantitative-Qualitative Debate Among Educational Inquirers,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
81,"Smith, M. L.","Glass, G. V.","Miller, T. I.",,,Benefits of Psychotherapy,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
82,"Weiss, C. H.",,,,,Using Social Research in Public Policy Making,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
83,"Weiss, C. H.",,,,,Policy Research in the Context of Diffuse Decision Making,JOUR,"Smith, Mary Lee",,,,,,,,,,Qualitative plus/versus quantitative: The last word,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1666,37,44
84,"Datta, L.",,,,,Paradigm Wars: Can We Give Peace a Chance?,JOUR,"Hedrick, Terry E.",,,,,,,,,,The quantitative-qualitative debate: Possibilities for integration,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1667,45,52
85,"Guba, E. G.","Lincoln, Y. S.",,,,Fourth-Generation Evaluation,JOUR,"Hedrick, Terry E.",,,,,,,,,,The quantitative-qualitative debate: Possibilities for integration,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1667,45,52
86,"House, E. R.",,,,,Integrating the Quantitative and Qualitative,JOUR,"Hedrick, Terry E.",,,,,,,,,,The quantitative-qualitative debate: Possibilities for integration,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1667,45,52
87,"Howe, K. R.","Eisenhart, M.",,,,Standards for Qualitative (and Quantitative) Research: A Prolegomenon,JOUR,"Hedrick, Terry E.",,,,,,,,,,The quantitative-qualitative debate: Possibilities for integration,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1667,45,52
88,"Lincoln, Y. S.",,,,,The Arts and Sciences of Program Evaluation,JOUR,"Hedrick, Terry E.",,,,,,,,,,The quantitative-qualitative debate: Possibilities for integration,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1667,45,52
89,"Miles, M. B.","Huberman, M.",,,,Qualitative Data Analysis: A Sourcebook of New Methods,JOUR,"Hedrick, Terry E.",,,,,,,,,,The quantitative-qualitative debate: Possibilities for integration,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1667,45,52
90,,,,,,Webster's New World Dictionary,JOUR,"Hedrick, Terry E.",,,,,,,,,,The quantitative-qualitative debate: Possibilities for integration,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1667,45,52
91,"Sechrest, L.",,,,,Roots: Back to Our First Generations,JOUR,"Hedrick, Terry E.",,,,,,,,,,The quantitative-qualitative debate: Possibilities for integration,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1667,45,52
92,"Yin, R. K.",,,,,Case Study Research: Design and Methods,JOUR,"Hedrick, Terry E.",,,,,,,,,,The quantitative-qualitative debate: Possibilities for integration,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1667,45,52
93,"Berk, R. A.",,,,,Social Policy Experimentation: A Policy Paper,JOUR,"Datta, Lois-ellin",,,,,,,,,,Paradigm wars: A basis for peaceful coexistence and beyond,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1668,53,70
94,"Boruch, R. F.",,,,,Social Science and Government: Comparative Essays on Britain and the United States,JOUR,"Datta, Lois-ellin",,,,,,,,,,Paradigm wars: A basis for peaceful coexistence and beyond,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1668,53,70
95,"Campbell, D. T.",,,,,Qualitative Knowing in Action Research,JOUR,"Datta, Lois-ellin",,,,,,,,,,Paradigm wars: A basis for peaceful coexistence and beyond,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1668,53,70
96,"Campbell, D. T.","Fiske, D. W.",,,,Convergent and Discriminant Validation by the Multitrait-Multimethod Matrix,JOUR,"Datta, Lois-ellin",,,,,,,,,,Paradigm wars: A basis for peaceful coexistence and beyond,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1668,53,70
97,"Cook, T. D.","Reichardt, C. S.",,,,Qualitative and Quantitative Methods in Evaluation Research,JOUR,"Datta, Lois-ellin",,,,,,,,,,Paradigm wars: A basis for peaceful coexistence and beyond,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1668,53,70
98,"Datta, L.",,,,,Strange Bedfellows,JOUR,"Datta, Lois-ellin",,,,,,,,,,Paradigm wars: A basis for peaceful coexistence and beyond,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1668,53,70
99,"Datta, L.",,,,,Case Study Evaluations,JOUR,"Datta, Lois-ellin",,,,,,,,,,Paradigm wars: A basis for peaceful coexistence and beyond,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1668,53,70
100,"Denny, T.",,,,,"Some Still Do: River Acres, Texas",JOUR,"Datta, Lois-ellin",,,,,,,,,,Paradigm wars: A basis for peaceful coexistence and beyond,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1668,53,70
101,"Farley, J.",,,,,Combining Quantitative and Qualitative Methods in Evaluation Research,JOUR,"Datta, Lois-ellin",,,,,,,,,,Paradigm wars: A basis for peaceful coexistence and beyond,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1668,53,70
102,"Fetterman, D. M.",,,,,Ethnography and Policy: A Catalytic Combination for Change,JOUR,"Datta, Lois-ellin",,,,,,,,,,Paradigm wars: A basis for peaceful coexistence and beyond,New Directions for Program Evaluation,1994,61,0164-7989,https://doi.org/10.1002/ev.1668,53,70
