,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
10,"Kusserow, R. P.",,,,,Services Integration: A Twenty-Year Retrospective,JOUR,"Konrad, Ellen L.",,,,,,,,,,A multidimensional framework for conceptualizing human services integration initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1024,5,19
11,"Kusserow, R. P.",,,,,Services Integration for Families and Children in Crisis,JOUR,"Konrad, Ellen L.",,,,,,,,,,A multidimensional framework for conceptualizing human services integration initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1024,5,19
12,"Labin, S. M.",,,,,Collaborative Services Analysis,JOUR,"Konrad, Ellen L.",,,,,,,,,,A multidimensional framework for conceptualizing human services integration initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1024,5,19
13,"Martin, P. Y.","Chackerian, R.","Imershein, A. W.","Frumkin, M. L.",,The Concept of ‘Integrated’ Services Reconsidered,JOUR,"Konrad, Ellen L.",,,,,,,,,,A multidimensional framework for conceptualizing human services integration initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1024,5,19
14,"Melaville, A. I.","Blank, J.","Asayesh, G.",,,Together We Can: A Guide for Crafting a Profamily System of Education and Human Services,JOUR,"Konrad, Ellen L.",,,,,,,,,,A multidimensional framework for conceptualizing human services integration initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1024,5,19
15,"Morrill, W.",,,,,"Forms of Governance ‘At Scale’—Questions, Precedents, and Alternatives",JOUR,"Konrad, Ellen L.",,,,,,,,,,A multidimensional framework for conceptualizing human services integration initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1024,5,19
16,"Ooms, T.",,,,,State and Local Initiatives,JOUR,"Konrad, Ellen L.",,,,,,,,,,A multidimensional framework for conceptualizing human services integration initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1024,5,19
17,,,,,,School-Linked Comprehensive Services for Children and Families: What We Know and What We Need to Know,JOUR,"Konrad, Ellen L.",,,,,,,,,,A multidimensional framework for conceptualizing human services integration initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1024,5,19
18,"Vandegrift, J. A.","Sandier, L.",,,,Evaluating Business Partnership Programs in Education: What Defines a Successful Venture,JOUR,"Konrad, Ellen L.",,,,,,,,,,A multidimensional framework for conceptualizing human services integration initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1024,5,19
19,"Weiss, H.","Halpern, R.",,,,Community-Based Family Support and Education Programs: Something Old or Something New?,JOUR,"Konrad, Ellen L.",,,,,,,,,,A multidimensional framework for conceptualizing human services integration initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1024,5,19
20,,,,,,"Going to Scale with a Comprehensive Services Strategy, summary notes",JOUR,"Konrad, Ellen L.",,,,,,,,,,A multidimensional framework for conceptualizing human services integration initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1024,5,19
21,"Bruner, C.",,,,,Making a Difference: Moving to Outcome-Based Accountability for Comprehensive Service Reforms,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
22,,,,,,New Futures Evaluation Strategy,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
23,"Chen, H-T.",,,,,Theory-Driven Evaluation,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
24,"Cronbach, L. J.",,,,,Towards the Reform of Program Evaluation,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
25,"Crowson, R. L.","Boyd, W. L.",,,,Coordinated Services for Children: Designing Arks for Storms and Seas Unknown,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
26,"Crowson, R. L.","Boyd, W. L.",,,,"Achieving Coordinated, School-Linked Services: Facilitating Utilization of the Emerging Knowledge Base",JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
27,"Dym, B.",,,,,Evaluating Family Programs,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
28,,,,,,Data Integration and Evaluation: Essential Components of Family-Centered Systems Reform—Background Briefing Report,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
29,,,,,,Integrating Human Services,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
30,"Golden, O.",,,,,Effective Services for Young Children—Report of a Workshop,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
31,"Gomby, D. S.","Larson, C. S.",,,,Evaluation of School-Linked Services,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
32,"Kagan, S. L.",,,,,United We Stand: Collaboration for Child Care and Early Education Services,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
33,"Knapp, M. S.",,,,,Improving Evaluations,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
34,"Knapp, M. S.","Woolverton, S.",,,,Handbook of Research on Multicultural Education,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
35,"Mawhinney, H.",,,,,The Politics of Linking Schools and Social Services,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
36,"Mitchell, D. E.","Scott, L. D.",,,,The Politics of Linking Schools and Social Services,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
37,"Morrill, W. A.","Reisner, E. R.","Chimerine, C. B.","Marks, E. L.",,Collaborations That Integrate Services for Children and Families,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
38,"Patton, M. Q.",,,,,Utilization-Focused Evaluation,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
39,,,,,,An Evaluation of the Caring Communities Program at Walbridge Elementary School,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
40,"Richardson, V.","Casanova, U.","Placier, L.","Guilfoyle, K.",,Students At-Risk,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
41,"Rossi, P.",,,,,Strategies for Evaluation,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
42,"Schorr, L. B.",,,,,Making a Difference: Moving to Outcome-Based Accountability for Comprehensive Service Reforms,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
43,"Schorr, L. B.","Both, D.",,,,Effective Services for Young Children—Report of a Workshop,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
44,"Scriven, M.",,,,,School Evaluation: The Politics and Process,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
45,"Wehlage, G.","Smith, G.","Lipman, P.",,,Restructuring Urban Schools: The New Futures Experience,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
46,"Weiss, C.",,,,,"New Approaches to Evaluating Community Initiatives: Concepts, Methods, and Contexts",JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
47,"Weiss, H. B.","Greene, J. G.",,,,An Empowerment Partnership for Family Support and Education Programs and Evaluation,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
48,"White, K. R.",,,,,Evaluating Family Programs,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
49,"White, W. A.",,,,,The Politics of Linking Schools and Social Services,JOUR,"Knapp, Michael S.",,,,,,,,,,Methodological issues in evaluating integrated services initiatives,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1025,21,34
50,"Brewer, E. J.","McPherson, M.","Magrab, P. R.","Hutchins, V.",,"Family-Centered, Community-Based, Coordinated Care for Children with Special Health Care Needs",JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
51,"Bronheim, D.","Keefe, M. L.","Morgan, C. C.",,,,JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
52,"Cross, T.","Bazron, B.","Dennis, K.","Isaacs, M.",,Towards a Culturally Competent System of Care: A Monograph on Effective Services for Minority Children Who Are Severely Emotionally Disturbed,JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
53,,,,,,"Community Integrated Service System (CISS) Projects, Grant Application Guidance",JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
54,"Dunst, C. J.","Trivette, C. M.","Starnes, A. L.","Hamby, D. W.","Gordon, N. J.","Family Support Programs for Persons with Developmental Disabilities: Key Elements, Differential Characteristics and Program Outcomes",JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
55,"Kahn, A. J.","Kamerman, S. B.",,,,"Integrating Services Integration: An Overview of Initiatives, Issues, and Possibilities",JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
56,"Keough, B. K.",,,,,Narrowing the Gap Between Policy and Practice,JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
57,"Knapp, M. S.",,,,,"How Shall We Study Comprehensive, Collaborative Services for Children and Families",JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
58,"Koop, C. E.",,,,,Surgeon General's Report: Children with Special Health Care Needs,JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
59,"O'Looney, J.",,,,,Modeling Collaboration and Social Services Integration: A Single State's Experience with Developmental and Non-Developmental Models,JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
60,"Roberts, R. N.",,,,,Monograph and Workbook: Developing Culturally Competent Programs for Children with Special Needs,JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
61,"Roberts, R. N.",,,,,"Early Intervention in the Home: The Interface of Policy, Programs, and Research",JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
62,"Roberts, R. N.",,,,,Best Practices for Home Visiting with Families of Children with Special Health Needs,JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
63,"Roberts, R. N.","Evans, J. E.",,,,Perspectives in Maternal and Child Health,JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
64,"Roberts, R. N.","Wasik, B. H.",,,,The 1992 Community Integrated Service Systems Projects: A Description and Analysis of Initial Implementation Efforts,JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
65,"Roberts, R. N.","Wasik, B. H.","Casto, G.","Ramey, C. T.",,"Family Support in the Home: Programs, Policy, and Social Change",JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
66,"Rossi, P. H.","Freeman, H. E.",,,,Evaluation: A Systematic Approach,JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
67,"View, V. A.","Amos, K. J.",,,,Living and Testing the Collaborative Process: A Case Study of Community-Based Services Integration,JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
68,"Wasik, B. H.",,,,,Theoretical Shifts in Early Intervention: Implications for Research and Evaluation,JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
69,"Wasik, B. H.","Lam, K. K.","Kane, H.",,,The 1993 Community Integrated Service System Projects: A Report of the Initial Plans and Implementation Efforts,JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
70,"Wasik, B. H.","Roberts, R. N.","Lam, W.J.J.",,,"The Myths and Realities of Family-Centered, Community-Based, Coordinated, Culturally Competent Systems of Care",JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
71,"Yin, R. K.",,,,,Case Study Research: Design and Methods,JOUR,"Roberts, Richard N.","Wasik, Barbara H.",,,,,,,,,Evaluating the 1992 and 1993 community integrated service systems projects,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1026,35,49
72,,,,,,The Politics of Linking Schools and Social Services,JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
73,,,,,,SB 620/Healthy Start Grant Application Materials,JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
74,,,,,,"SB 620—Healthy Start Initiative. Comprehensive, Integrated School-Linked Services",JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
75,"Chynoweth, J.","Henderson, J.",,,,Request for Proposals: Evaluation of the Comprehensive Integrated School-Linked Services Initiative in California,JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
76,"Dryfoos, J.",,,,,Full-Service Schools,JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
77,,,,,,School-Linked Human Services: A Comprehensive Strategy for Aiding Students at Risk of School Failure,JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
78,"Golan, S.","Kelley, F.","Wagner, M.",,,Developments in Collaborative Planning for School-Linked Services,JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
79,"Larson, C.",,,,,School-Linked Services,JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
80,"Larson, C. S.","Gomby, D. S.","Shiono, P. H.","Lewit, E. M.","Behrman, R. E.",School-Linked Services,JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
81,"Mitchell, D. E.","Scott, L. D.",,,,The Politics of Linking Schools and Social Services,JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
82,,,,,,An Evaluation of the Caring Communities Program at Walbridge Elementary School,JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
83,"Wagner, M.",,,,,Collaborative Planning for School-Linked Services,JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
84,"Wagner, M.","Golan, S.","Shaver, D.","Newman, L.","Wechsler, M.",A Healthy Start for California's Children and Families: Early Findings from a Statewide Evaluation of School-Linked Services,JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
85,"Wagner, M.","Shaver, D.","Newman, L.","Wechsler, M.","Kelley, F.","Implementing Comprehensive, Integrated, School-Linked Services: A Process Evaluation of the First Year of California's Healthy Start Initiative",JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
86,"White, W. A.",,,,,The Politics of Linking Schools and Social Services,JOUR,"Wagner, Mary M.","Gomby, Deanna S.",,,,,,,,,Evaluating a statewide school-linked services initiative: California's Healthy Start,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1027,51,67
87,"Cohen, E.","Ooms, T.",,,,Data Integration and Evaluation: Essential Components of Family-Centered Systems Reform,JOUR,"Garnett, Donna M.","Gould, Marsha S.",,,,,,,,,Evaluation of state-level integrated services initiatives: Colorado's experience,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1028,69,84
88,,,,,,KIDSCOUNT in COLORADO!,JOUR,"Garnett, Donna M.","Gould, Marsha S.",,,,,,,,,Evaluation of state-level integrated services initiatives: Colorado's experience,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1028,69,84
89,,,,,,Colorado Strategic Plan for Families and Children,JOUR,"Garnett, Donna M.","Gould, Marsha S.",,,,,,,,,Evaluation of state-level integrated services initiatives: Colorado's experience,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1028,69,84
90,"Coulton, C.",,,,,Framework for Evaluating Family Centers,JOUR,"Garnett, Donna M.","Gould, Marsha S.",,,,,,,,,Evaluation of state-level integrated services initiatives: Colorado's experience,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1028,69,84
91,"Herman, J.","Morris, L.","Fitz-Gibbon, C.",,,Evaluator's Handbook,JOUR,"Garnett, Donna M.","Gould, Marsha S.",,,,,,,,,Evaluation of state-level integrated services initiatives: Colorado's experience,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1028,69,84
92,"Kagan, S.","Golub, S.","Goffin, S.","Pritchard, E.",,Toward Systemic Reform: Service Integration for Young Children and Their Families,JOUR,"Garnett, Donna M.","Gould, Marsha S.",,,,,,,,,Evaluation of state-level integrated services initiatives: Colorado's experience,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1028,69,84
93,"Kahn, A.","Kamerman, S.",,,,"Integrating Services Integration: An Overview of Initiatives, Issues and Possibilities",JOUR,"Garnett, Donna M.","Gould, Marsha S.",,,,,,,,,Evaluation of state-level integrated services initiatives: Colorado's experience,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1028,69,84
94,"Knapp, M.",,,,,"How Shall We Evaluate Comprehensive, Collaborative Services for Children and Families?",JOUR,"Garnett, Donna M.","Gould, Marsha S.",,,,,,,,,Evaluation of state-level integrated services initiatives: Colorado's experience,New Directions for Evaluation,1996,69,1097-6736,https://doi.org/10.1002/ev.1028,69,84
