,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
34,,,,,,Succes en falen van overheidsbeleid,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
35,,,,,,Overheidsbeleid,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
36,,,,,,Interimrapport rapport van de studiegroep begrotingsruimte: Beheersbaarheid van de collectieve uitgaven,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
37,"Kerver, J. C. M.","Roemers, F.",,,,Overheidsbeleid,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
38,"Knipscheer, J. S.","Jansen, W.",,,,Samenwerking tussen de publieke en private sector bij stedelijke ontwikkelingen,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
39,,,,,,De verzorgingsstaat: Bestuurlijk een chaos?,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
40,"Korsten, A. F. A.","Kropman, J. A.",,,,Particifatie en politiek: Verslag van een onderzoek naar effecten van inspraak bij de streekplanontwikkeling voor Midden-Gelderland,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
41,"Larson, J. S.",,,,,Why Government Programs Fail: Improving Plicy Implementation,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
42,"Lucassen, C. T. J.","Priemus, H.",,,,Individuele huursubsidie: Evaluatie van een instrument van volkshuisvestingsbeleid,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
43,"Maarse, J. A. M.",,,,,Uitvoering en effecten van arbeidsmarktbeleid: Een bestuurskundig onderzoek naar het aanvullende werkgelegenheidsbeleid,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
44,"Machiavelli, N.",,,,,De Vorts,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
45,,,,,,Openbaarheid onder druk: Discussiebijeenkomsten over de WOB: Derde interimrapport van de evaluatiecommissie wet openbaarheid,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
46,,,,,,Openbaarheid tussen hoop en vrees: Eerste ervaringen met de WOB: tweede interimrapport van de evaluatiecommissie wet openbaarheid,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
47,"Peacock, A.",,,,,On the Anatomy of Collective Failure,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
48,"Rectenwald, H. C.",,,,,Zur Theorie des Staatsversagens,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
49,,,,,,Omvang van Gemeenten,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
50,"Steenhuis, D. W.","Van Ooyen, D.","Noordzij, P. S.",,,Alcomobilismi: Effect van een nieuwe wetgeving op alcoholgebruik bij verkeersdeelname,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
51,"van Bijsterveld, W. J.",,,,,Aangepast versie van het verslag van een onderzoek naar de aard en omvang van de belastingfraude,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
52,,,,,,De stagnerende verzoringsstaat,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
53,"van Laar, E. E.",,,,,De effectiviteit van het regionaal beleid in Nederland,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
54,"van 't Eind, G. J.","Ruitenberg, L. W.",,,,Succes en falen van overheidsbeleid,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
55,"Welters, L. A.","Eykman, C.",,,,Geld voor kunstkopers: Het functioneren van de aankoopsubsidieregeling kunstwerken,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
56,"Wildavsky, A.",,,,,Speaking Truth to Power: The Art and Craft of Policy Analysis,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
57,"Wolf, C., Jr.",,,,,A Theory of Nonmarket Failure: Framework for Implementation Analysis,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
58,"Zijlstra, J.",,,,,Rede voor de bank voor internationale betalingen,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
59,"Zuidema, T.",,,,,Een onderzoek naar de alternatieve kosten van overheidsprojecten,JOUR,"Hoogerwerf, Andries",,,,,,,,,,The anatomy of collective failure in the Netherlands,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1385,47,60
60,,,,,,1983 Annual Report,JOUR,"Rutman, Len","Mayne, John",,,,,,,,,Institutionalization of program evaluation in Canada: The federal level,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1386,61,68
61,,,,,,Program Evaluation in Canada,JOUR,"Rutman, Len","Mayne, John",,,,,,,,,Institutionalization of program evaluation in Canada: The federal level,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1386,61,68
62,"Friedenberg, E. A.",,,,,Deference to Authority: The Case of Canada,JOUR,"Rutman, Len","Mayne, John",,,,,,,,,Institutionalization of program evaluation in Canada: The federal level,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1386,61,68
63,"Hartle, D. G.",,,,,Techniques and Process of Public Administration,JOUR,"Rutman, Len","Mayne, John",,,,,,,,,Institutionalization of program evaluation in Canada: The federal level,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1386,61,68
64,"Mayne, J. W.","Mayne, R. S.",,,,The Politics of Canadian Public Policy,JOUR,"Rutman, Len","Mayne, John",,,,,,,,,Institutionalization of program evaluation in Canada: The federal level,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1386,61,68
65,,,,,,Guide on the Program Evaluation Function,JOUR,"Rutman, Len","Mayne, John",,,,,,,,,Institutionalization of program evaluation in Canada: The federal level,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1386,61,68
66,"Perrin, B.",,,,,Differences in Approach to Evaluation: Canada and the United States,JOUR,"Rutman, Len","Mayne, John",,,,,,,,,Institutionalization of program evaluation in Canada: The federal level,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1386,61,68
67,,,,,,Final Report,JOUR,"Rutman, Len","Mayne, John",,,,,,,,,Institutionalization of program evaluation in Canada: The federal level,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1386,61,68
68,"Guba, E. G.",,,,,Educational Evaluation: The State of the Art,JOUR,"Seefeldt, F. Michael",,,,,,,,,,Cultural considerations for evaluation consulting in the Egyptian context,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1387,69,78
69,"Guba, E. G.",,,,,Toward a Methodology of Naturalistic Inquiry in Educational Evaluation,JOUR,"Seefeldt, F. Michael",,,,,,,,,,Cultural considerations for evaluation consulting in the Egyptian context,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1387,69,78
70,"Guba, E. G.","Lincoln, Y. S.",,,,Effective Evaluation: Improving the Usefulness of Evaluation Results Through Responsive and Naturalistic Approaches,JOUR,"Seefeldt, F. Michael",,,,,,,,,,Cultural considerations for evaluation consulting in the Egyptian context,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1387,69,78
71,"House, E. R.",,,,,Evaluating with Validity,JOUR,"Seefeldt, F. Michael",,,,,,,,,,Cultural considerations for evaluation consulting in the Egyptian context,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1387,69,78
72,,,,,,"Standards for Evaluation of Educational Programs, Projects, and Materials",JOUR,"Seefeldt, F. Michael",,,,,,,,,,Cultural considerations for evaluation consulting in the Egyptian context,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1387,69,78
73,"Patton, M. Q.",,,,,Alternative Evaluation Research Paradigm,JOUR,"Seefeldt, F. Michael",,,,,,,,,,Cultural considerations for evaluation consulting in the Egyptian context,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1387,69,78
74,"Patton, M. Q.",,,,,Utilization-Focused Evaluation,JOUR,"Seefeldt, F. Michael",,,,,,,,,,Cultural considerations for evaluation consulting in the Egyptian context,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1387,69,78
75,"Patton, M. Q.",,,,,Qualitative Evaluation Methods,JOUR,"Seefeldt, F. Michael",,,,,,,,,,Cultural considerations for evaluation consulting in the Egyptian context,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1387,69,78
76,"Polanyi, M.",,,,,The Tacit Dimension,JOUR,"Seefeldt, F. Michael",,,,,,,,,,Cultural considerations for evaluation consulting in the Egyptian context,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1387,69,78
77,"Stake, R. E.",,,,,"Program Evaluation, Particularly Responsive Evaluation",JOUR,"Seefeldt, F. Michael",,,,,,,,,,Cultural considerations for evaluation consulting in the Egyptian context,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1387,69,78
78,"Stufflebeam, D. L.","Foley, W. J.","Gephart, W. J.","Guba, E. G.","Hammond, R. L.",Educational Evaluation and Decision Making in Education,JOUR,"Seefeldt, F. Michael",,,,,,,,,,Cultural considerations for evaluation consulting in the Egyptian context,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1387,69,78
79,"Stufflebeam, D. L.","Webster, W. W.",,,,An Analysis of Alternative Approaches to Evaluation,JOUR,"Seefeldt, F. Michael",,,,,,,,,,Cultural considerations for evaluation consulting in the Egyptian context,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1387,69,78
80,"Torrance, E.",,,,,Torrance Tests of Creative Thinking,JOUR,"Seefeldt, F. Michael",,,,,,,,,,Cultural considerations for evaluation consulting in the Egyptian context,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1387,69,78
81,"Wolf, R. L.",,,,,Conceptual and Operational Considerations in Qualitative Inquiry,JOUR,"Seefeldt, F. Michael",,,,,,,,,,Cultural considerations for evaluation consulting in the Egyptian context,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1387,69,78
82,"Amir, Y.",,,,,Contact Hypothesis in Ethnic Relations,JOUR,"Bank, Adrianne",,,,,,,,,,Evaluation in Israel: A conversation with Arieh Lewy,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1388,79,92
83,"Amir, Y.",,,,,Toward the Elimination of Racism,JOUR,"Bank, Adrianne",,,,,,,,,,Evaluation in Israel: A conversation with Arieh Lewy,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1388,79,92
84,"Bank, A.",,,,,Review of Arieh Lewy's Handbook of Curriculum Evaluation,JOUR,"Bank, Adrianne",,,,,,,,,,Evaluation in Israel: A conversation with Arieh Lewy,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1388,79,92
85,"Boruch, R.",,,,,Decision-Oriented Evaluation in Education: The Case of Israel,JOUR,"Bank, Adrianne",,,,,,,,,,Evaluation in Israel: A conversation with Arieh Lewy,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1388,79,92
86,"Feuerstein, R.",,,,,The Dynamic Assessment of Retarded Performers: The Learning Potential Assessment Device,JOUR,"Bank, Adrianne",,,,,,,,,,Evaluation in Israel: A conversation with Arieh Lewy,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1388,79,92
87,"Feuerstein, R.",,,,,An Intervention Program for Cognitive Modifiability,JOUR,"Bank, Adrianne",,,,,,,,,,Evaluation in Israel: A conversation with Arieh Lewy,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1388,79,92
88,"Kugelmass, S.",,,,,Decision-Oriented Evaluation in Education: The Case of Israel,JOUR,"Bank, Adrianne",,,,,,,,,,Evaluation in Israel: A conversation with Arieh Lewy,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1388,79,92
89,,,,,,Handbook of Curriculum Evaluation,JOUR,"Bank, Adrianne",,,,,,,,,,Evaluation in Israel: A conversation with Arieh Lewy,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1388,79,92
90,"Lewy, A.",,,,,Standards for Recording and Maintaining Research Data,JOUR,"Bank, Adrianne",,,,,,,,,,Evaluation in Israel: A conversation with Arieh Lewy,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1388,79,92
91,"Lewy, A.","Alkin, M. C.",,,,Impact of a Major National Evaluation Study: Israel's Van Leer Report,JOUR,"Bank, Adrianne",,,,,,,,,,Evaluation in Israel: A conversation with Arieh Lewy,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1388,79,92
92,"Nevo, D.",,,,,Applying the Evaluation Standards in a Different Social Context,JOUR,"Bank, Adrianne",,,,,,,,,,Evaluation in Israel: A conversation with Arieh Lewy,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1388,79,92
93,"Nevo, D.","Lewy, A.",,,,Educational Program Evaluation in Israel,JOUR,"Bank, Adrianne",,,,,,,,,,Evaluation in Israel: A conversation with Arieh Lewy,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1388,79,92
94,,,,,,Theory Construction and Data Analysis in the Behavioral Sciences,JOUR,"Bank, Adrianne",,,,,,,,,,Evaluation in Israel: A conversation with Arieh Lewy,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1388,79,92
95,,,,,,Evaluation Sourcebook,JOUR,"Patton, Michael Quinn",,,,,,,,,,Cross-cultural nongeneralizations,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1389,93,96
96,"Bhola, H. S.",,,,,Evaluating Development Training Programs,JOUR,"Patton, Michael Quinn",,,,,,,,,,Cross-cultural nongeneralizations,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1389,93,96
97,,,,,,Evaluation,JOUR,"Patton, Michael Quinn",,,,,,,,,,Cross-cultural nongeneralizations,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1389,93,96
98,,,,,,Ethnography in Educational Evaluation,JOUR,"Patton, Michael Quinn",,,,,,,,,,Cross-cultural nongeneralizations,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1389,93,96
99,"Hoole, F. W.",,,,,Evaluation Research and Development Activities,JOUR,"Patton, Michael Quinn",,,,,,,,,,Cross-cultural nongeneralizations,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1389,93,96
100,,,,,,Evaluation Research and Practice: Comparative and International Perspectives,JOUR,"Patton, Michael Quinn",,,,,,,,,,Cross-cultural nongeneralizations,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1389,93,96
101,"Mizukoshi, T.",,,,,Instructional Evaluation,JOUR,"Patton, Michael Quinn",,,,,,,,,,Cross-cultural nongeneralizations,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1389,93,96
102,Patton. M. Q.,,,,,Creative Evaluation,JOUR,"Patton, Michael Quinn",,,,,,,,,,Cross-cultural nongeneralizations,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1389,93,96
103,Patton. M. Q.,,,,,Practical Evaluation,JOUR,"Patton, Michael Quinn",,,,,,,,,,Cross-cultural nongeneralizations,New Directions for Program Evaluation,1985,25,0164-7989,https://doi.org/10.1002/ev.1389,93,96
