,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
11,"Caplan, N.",,,,,Treatment Intervention and Reciprocal Interaction Effects,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
12,"Carver, R. P.",,,,,Two Dimensions of Tests: Psychometric and Edumetric,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
13,"Chamberlin, T. C.",,,,,The Method of Multiple Working Hypotheses,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
14,"Chandler, M. J.",,,,,Egocentrism and Antisocial Behavior: The Assessment and Training of Social Perspective-Taking Skills,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
15,"Chen, H. T.","Rossi, P. H.",,,,"The Multi-Goal, Theory-Driven Approach to Evaluation: A Model Linking Basic and Applied Social Science",JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
16,"Chen, H. T.","Rossi, P. H.",,,,Evaluating with Sense: The Theory-Driven Approach,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
17,"Cohen, P.",,,,,To Be or Not to Be: Control and Balancing of Type I and Type II Errors,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
18,"Conrad, K. J.","Miller, T. Q.",L. Bickman,,,Measuring and Testing Program Philosophy: A Framework for Implementation and Evaluation,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
19,,,,,,Quasi-Experimentation: Design and Analysis Issues for Field Settings,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
20,"Cook, T. J.","Poole, W. K.",,,,Treatment Implementation and Statistical Power: A Research Note,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
21,"Cordray, D. S.",W.M.K. Trochim,,,,Quasi-Experimental Analysis: A Mixture of Methods and Judgment,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
22,"Cordray, D. S.","Lipsey, M. W.",,,,Evaluation 1986: Program Evaluation and Program Research,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
23,"Crano, W. D.","Messe, L. A.",,,,Assessing and Redressing Comprehension Artifacts in Social Intervention Research,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
24,"Datta, L.",,,,,Does It Work When It Has Been Tried? And Half Full or Half Empty?,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
25,"Datta, L.",,,,,Interpreting Data: A Case Study from the Career Intern Program Evaluation,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
26,"Dunford, F. W.","Elliott, D. S.",,,,Identifying Career Offenders Using Self-Reported Data,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
27,"Einhorn, H. I.","Hogarth, R. M.",,,,Judging Probable Cause,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
28,"Elliott, D. S.","Dunford, F. W.","Huizinga, D.",,,The Prevention of Delinquent Behavior,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
29,"Finney, J. W.","Moos, R. H.",,,,Environmental Assessment and Evaluation Research: Examples from Mental Health and Substance Abuse Programs,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
30,"Glaser, B. G.","Strauss, A. L.",,,,The Discovery of Grounded Theory: Strategies of Qualitative Research,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
31,"Gottfredson, G. D.",,,,,A Theory-Ridden Approach to Program Evaluation: A Method for Stimulating Researcher-Implementer Collaboration,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
32,"Hawkins, D. F.",,,,,Applied Research and Social Theory,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
33,"Holland, P. W.",,,,,Statistics and Causal Inference,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
34,"Howard, K. L.","Kopta, S. M.","Krause, M. S.","Orlinsky, D. E.",,The Dose-Effect Relationship in Psychotherapy,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
35,"Johnston, I.","Ettema, I.","Davidson, T.",,,An Evaluation of Freestyle: A Television Series to Reduce Sex-Role Stereotypes,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
36,"Judd, C. M.","Kenny, D. A.",,,,Process Analysis: Estimating Mediation in Treatment Evaluations,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
37,"Kleinman, A.",,,,,Meta-Theory in Social Science: Pluralisms and Subjectivities,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
38,"Kutchinsky, B.",,,,,The Effect of Easy Availability of Pornography on the Incidence of Sex Crimes: The Danish Experience,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
39,"Lipsey, M. W.",,,,,A Scheme for Assessing Measurement Sensitivity in Program Evaluation and Other Applied Research,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
40,"Lipsey, M. W.",,,,,Design Sensitivity: Statistical Power for Experimental Research,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
41,"Lipsey, M. W.","Pollard, J. A.",,,,Driving Toward Theory in Program Evaluation: More Models to Choose from,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
42,"Lipsey, M. W.",D. S. Cordray,,,,Evaluation: The State of the Art and the Sorry State of the Science,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
43,"Loeber, R.","Stouthamer-Loeber, M.",,,,Handbook of Juvenile Delinquency,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
44,"McClintock, C.",L. Bickman,,,,Conceptual and Action Heuristics: Program Theory Tools for the Formative Evaluator,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
45,"Mark, M. M.",,,,,"Treatment Implementation, Statistical Power, and Internal Validity",JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
46,"Mark, M. M.",,,,,What Have We Learned About Studying Causal Process?,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
47,"Miller, W. R.",,,,,Motivation for Treatment: A Review with Special Emphasis on Alcoholism,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
48,"O'Sullivan, E.","Burleson, G. W.","Lamb, W. E.",,,Avoiding Evaluation Cooptation: Lessons from a Renal Dialysis Evaluation,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
49,"Patterson, G. R.",,,,,Performance Models for Antisocial Boys,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
50,"Platt, J. R.",,,,,Strong Inference,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
51,"Reichardt, C. S.",,,,,Quasi-Experimentation: Design and Analysis Issues for Field Settings,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
52,"Reichardt, C. S.",,,,,On the Logic and Practice of Assessing Cause,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
53,"Reichardt, C. S.","Gollob, H. F.",W.M.K. Trochim,,,Satisfying the Constraints of Causal Modeling,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
54,"Rezmovic, E. L.",,,,,Assessing Treatment Implementation amid the Slings and Arrows of Reality,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
55,"Rindskopf, D.",W.M.K. Trochim,,,,New Developments in Selection Modeling for Quasi-Experimentation,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
56,"Rosen, A.","Proctor, E. K.",,,,Specifying the Treatment Process: The Basis for Effectiveness Research,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
57,"Rossi, P. H.",,,,,Issues in the Evaluation of Human Services Delivery,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
58,"Rossi, P. H.","Berk, R. A.","Lenihan, K. J.",,,"Money, Work, and Crime: Experimental Evidence",JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
59,"Rossi, P. H.","Wright, J. D.",,,,Evaluation Research: An Assessment,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
60,"Rubin, D. B.",,,,,Estimating Causal Effects of Treatments in Randomized and Nonrandomized Studies,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
61,"Runyan, W. M.",,,,,A Stage-State Analysis of the Life Course,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
62,"St. Pierre, R. G.","Proper, E. C.",,,,Attrition: Identification and Exploration in the National Follow-Through Evaluation,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
63,"Scheirer, M. A.",L. Bickman,,,,Program Theory and Implementation Theory: Implications for Evaluators,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
64,"Scheirer, M. A.","Rezmovic, E. L.",,,,Measuring the Degree of Program Implementation: A Methodological Review,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
65,"Schneider, A. L.","Darcy, R. E.",,,,Policy Implications of Using Significance Tests in Evaluation Research,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
66,"Scriven, M.",,,,,Evaluation in Education: Current Applications,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
67,"Sechrest, L. B.",,,,,Modes and Methods of Personality Research,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
68,"Sechrest, L. B.",,,,,What Have We Learned About Interpreting No-Difference Findings?,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
69,"Sechrest, L. B.","Yeaton, W. H.",,,,Reanalyzing Program Evaluations,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
70,"Sechrest, L. B.","Yeaton, W. H.",,,,Magnitudes of Experimental Effects in Social Science Research,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
71,"Sechrest, L. B.",,,,,Some Neglected Problems in Evaluation Research: Strength and Integrity of Treatments,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
72,"Shapiro, J. Z.",,,,,The Social Costs of Methodological Rigor: A Note on the Problem of Massive Attrition,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
73,"Shapiro, J. Z.",,,,,Social Justice and Educational Evaluation: Normative Implications of Alternative Criteria for Program Assessment,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
74,"Sherrill, S.",,,,,Toward a Coherent View of Evaluation,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
75,"Smith, A.","Cardillo, J. E.","Choate, R. O.",,,Age-Based Transition Periods and the Outcome of Mental Health Treatment,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
76,"Snowden, L. R.",,,,,Treatment Participation and Outcome in a Program for Problem Drinker-Drivers,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
77,"Suchman, E. A.",,,,,Evaluation Research: Principles and Practices in Public Service and Social Programs,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
78,"Taber, M. A.","Poertner, J. P.",,,,Modeling Service Delivery as a System of Transitions,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
79,"Trochim, W.M.K.",,,,,Framing the Evaluation Question: Some Useful Strategies,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
80,"Trochim, W.M.K.",,,,,"Pattern Matching, Validity, and Conceptualization in Program Evaluation",JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
81,"Trochim, W.M.K.",,,,,Advances in Quasi-Experimental Design and Analysis,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
82,"Trochim, W.M.K.",W.M.K. Trochim,,,,Editor's Notes,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
83,"Wang, M. C.","Walberg, H. J.",,,,"Evaluating Educational Programs: An Integrative, Causal-Modeling Approach",JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
84,"Weinholtz, D.","Friedman, C. P.",,,,Conducting Qualitative Studies Using Theory and Previous Research,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
85,"Weiss, C. H.",,,,,Evaluation Research: Methods of Assessing Program Effectiveness,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
86,"Wholey, J. S.",L. Bickman,,,,Evaluability Assessment: Developing Program Theory,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
87,"Wilkins, W.",,,,,Placebo Problems in Psychotherapy Research: Social-Psychological Alternatives to Chemotherapy Concepts,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
88,"Yeaton, W. H.",,,,,Proceed With Caution: Using No-Difference Findings to Eliminate Validity Threats,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
89,"Yeaton, W. H.","Sechrest, L. B.",,,,"Critical Dimensions in the Choice and Maintenance of Successful Treatments: Strength, Integrity, and Effectiveness",JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
90,"Yeaton, W. H.","Wortman, P. M.","Langberg, N.",,,Differential Attrition: Estimating the Effect of Crossovers on the Evaluation of a Medical Technology,JOUR,"Lipsey, Mark W.",,,,,,,,,,Theory as method: Small theories of treatments,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1637,5,38
91,"Bandura, A.",,,,,Social Foundations of Thought and Action: A Social Cognitive Theory,JOUR,"Cook, Thomas D.",,,,,,,,,,A quasi-sampling theory of the generalization of causal relationships,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1638,39,82
92,"Bhaskar, R. A.",,,,,Realist Theory of Science,JOUR,"Cook, Thomas D.",,,,,,,,,,A quasi-sampling theory of the generalization of causal relationships,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1638,39,82
93,"Brunswik, E.",,,,,Perception and the Representative Design of Psychological Experiments,JOUR,"Cook, Thomas D.",,,,,,,,,,A quasi-sampling theory of the generalization of causal relationships,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1638,39,82
94,"Calder, B. J.","Phillips, L. W.","Tybout, A. M.",,,Designing Research for Application,JOUR,"Cook, Thomas D.",,,,,,,,,,A quasi-sampling theory of the generalization of causal relationships,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1638,39,82
95,"Calder, B. J.","Phillips, L. W.","Tybout, A. M.",,,The Concept of External Validity,JOUR,"Cook, Thomas D.",,,,,,,,,,A quasi-sampling theory of the generalization of causal relationships,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1638,39,82
96,"Campbell, D. T.",,,,,Factors Relevant to the Validity of Experiments in Social Settings,JOUR,"Cook, Thomas D.",,,,,,,,,,A quasi-sampling theory of the generalization of causal relationships,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1638,39,82
97,"Campbell, D. T.",,,,,Artifact in Behavioral Research,JOUR,"Cook, Thomas D.",,,,,,,,,,A quasi-sampling theory of the generalization of causal relationships,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1638,39,82
98,"Campbell, D. T.",,,,,The Social Contexts of Method,JOUR,"Cook, Thomas D.",,,,,,,,,,A quasi-sampling theory of the generalization of causal relationships,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1638,39,82
99,"Campbell, D. T.","Fiske, D. W.",,,,Convergent and Discriminant Validation by the Multitrait-Multimethod Matrix,JOUR,"Cook, Thomas D.",,,,,,,,,,A quasi-sampling theory of the generalization of causal relationships,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1638,39,82
100,"Campbell, D. T.","Stanley, J. C.",,,,Experimental and Quasi-Experimental Designs for Research,JOUR,"Cook, Thomas D.",,,,,,,,,,A quasi-sampling theory of the generalization of causal relationships,New Directions for Program Evaluation,1993,57,0164-7989,https://doi.org/10.1002/ev.1638,39,82
