,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
26,"Cook, T. D.","Campbell, D. T.",,,,Quasi-Experimentation: Design and Analysis Issues for Field Studies,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
27,"Cronbach, L. J.",,,,,Designing Evaluations of Educational and Social Programs,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
28,"Farrar, E.","House, E. R.",A. Bryk,,,The Evaluation of PUSH/Excel: A Case Study,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
29,"Gould, S. J.",,,,,The Mismeasure of Man,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
30,"Hodgson, G.",,,,,America in Our Time,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
31,"House, E. R.",,,,,Jesse Jackson and the Politics of Charisma: The Rise and Fall of the PUSH/Excel Program,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
32,"House, E. R.",,,,,Evaluation and Education at Quarter Century,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
33,"House, E. R.","Glass, G. V.","McLean, L.","Walker, D.",,No Simple Answer: A Critique of the Follow Through Evaluation,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
34,"McClintock, C.",L. Bickman,,,,Conceptual and Action Heuristics: Tools for the Evaluator,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
35,"Mackie, J. L.",,,,,The Cement of the Universe: A Study of Causation,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
36,"Manicas, P. T.","Secord, P. F.",,,,Implications for Psychology of the New Philosophy of Science,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
37,"Mill, J. S.",,,,,A System of Logic: Ratiocinative and Inductive,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
38,"Rivlin, A. M.",,,,,Systematic Thinking for Social Action,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
39,"Shadish, W. R., Jr.",L. Bickman,,,,Program Micro- and Macrotheories: A Guide for Social Change,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
40,"Suchman, E. A.",,,,,Evaluative Research,JOUR,"House, Ernest R.",,,,,,,,,,Methodology and justice,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1539,23,36
41,"Ackerman, B. A.",,,,,Social Justice in the Liberal State,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
42,"Alston, W. P.",,,,,Cognitive Development and Epistemology,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
43,"Aronowitz, S.",,,,,Mass Culture and the Eclipse of Reason: The Implications for Pedagogy,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
44,"Barker, R. G.","Gump, P. V.",,,,"Big School, Small School",JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
45,"Bellah, R. N.","Madsen, R.","Sullivan, W.","Swidler, A.","Tipton, S.",Habits of the Heart: Individualism and Commitment in American Life,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
46,"Berlak, A.","Berlak, H.",,,,Dilemmas of Schooling: Teaching and Social Change,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
47,"Bernstein, R.",,,,,The Restructuring of Social and Political Theory,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
48,"Blumer, H.",,,,,Symbolic Interactionism: Perspective and Method,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
49,"Bryk, A. S.",,,,,Stakeholder-Based Evaluation,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
50,"Carr, W.","Kemmis, S.",,,,"Becoming Critical: Education, Knowledge and Action Research",JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
51,"Coomer, D. L.",,,,,A Critical Study of Educational Evaluation Theory and Practice,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
52,"Dewey, J.",,,,,Reconstruction in Philosophy,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
53,"Dewey, J.",,,,,The Sources of the Science of Education,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
54,"Dworkin, R.",,,,,Taking Rights Seriously,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
55,"Eisner, E. W.",,,,,On the Uses of Educational Connoisseurship and Criticism for Evaluating Classroom Life,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
56,"Ericson, D. P.","Ellett, F. S.",,,,"Interpretation, Understanding, and Educational Research",JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
57,"Freire, P.",,,,,Education for Critical Consciousness,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
58,"Freire, P.",,,,,Pedagogy in Process,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
59,"Geuss, R.",,,,,The Idea of a Critical Theory: Habermas and the Frankfurt School,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
60,"Gewirth, A.",,,,,Reason and Morality,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
61,"Goodlad, J. I.",,,,,The Dynamics of Educational Change,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
62,"Goodlad, J. I.",,,,,"Address before the 41st annual convention of the National School Boards Association, Dallas, Texas",JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
63,"Goodlad, J. I.",,,,,A Place Called School,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
64,"Guba, E. G.","Lincoln, Y. S.",,,,Effective Evaluation: Improving the Usefulness of Evaluation Results Through Responsive and Naturalistic Approaches,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
65,"Habermas, J.",,,,,Knowledge and Human Interests,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
66,"Habermas, J.",,,,,Communication and the Evolution of Society,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
67,"Henry, J.",,,,,On Education,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
68,"Horkheimer, M.",,,,,Critical Theory,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
69,"Jackson, P. W.",,,,,Life in Classrooms,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
70,"Kerlinger, F. N.",,,,,Foundations of Behavioral Research,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
71,"Kohlberg, L.",,,,,Cognitive Development and Epistemology,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
72,"Lortie, D. C.",,,,,Schoolteacher: A Sociological Study,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
73,"McCarthy, T.",,,,,The Critical Theory of Jürgen Habermas,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
74,"MacDonald, J. B.",,,,,Curriculum Evaluation Today: Trends and Implications,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
75,"Oakes, J.",,,,,Keeping Track: How Schools Structure Inequality,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
76,"Oakes, J.",,,,,Beneath the Bottom Line: Critical Inquiry in Vocational Education,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
77,"Owens, T. R.",,,,,School Evaluation: The Politics and Process,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
78,"Parlett, M.","Hamilton, D.",,,,Evaluation as Illumination: A New Approach to the Study of Innovatory Programs,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
79,,,,,,Utilization-Focused Evaluation,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
80,"Patton, M. Q.",,,,,Qualitative Evaluation Methods,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
81,"Phillips, D. L.",,,,,Toward a Just Social Order,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
82,"Powell, A. G.","Farrar, E.","Cohen, D. K.",,,The Shopping Mall High School: Winners and Losers in the Educational Marketplace,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
83,"Provus, M. M.",,,,,Discrepancy Evaluation,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
84,"Rawls, J.",,,,,A Theory of Justice,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
85,"Rawls, J.",,,,,Justice as Fairness: Political Not Metaphysical,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
86,"Reason, P.","Rowan, J.",,,,Human Inquiry: A Sourcebook of New Paradigm Research,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
87,"Ricoeur, P.",,,,,Hermeneutics and the Human Sciences,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
88,"Rippey, R. M.",,,,,Studies in Transactional Evaluation,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
89,"Rist, R. C.",,,,,On the Relations Among Educational Research Paradigms: From Disdain to Detente,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
90,"Sarason, S. B.",,,,,The Culture of the School and the Problem of Change,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
91,"Sarason, S. B.",,,,,And What Is the Public Interest?,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
92,"Schmuck, R. A.","Runkel, P. J.","Saturen, S. L.","Martell, R. T.","Derr, C. B.",Handbook of Organization Development in Schools,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
93,"Scriven, M.",,,,,Philosophical Redirection of Educational Research,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
94,"Scriven, M.",,,,,Pros and Cons About Goal-Free Evaluation,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
95,"Shor, I.",,,,,Critical Teaching and Everyday Life,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
96,"Silberman, C. E.",,,,,Crisis in the Classroom: The Remaking of American Education,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
97,"Sirotnik, K. A.",,,,,"What You See Is What You Get: Consistency, Persistency, and Mediocrity in Classrooms",JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
98,"Sirotnik, K. A.",,,,,Schooling for Tomorrow: Directing Reforms to Issues That Count,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
99,"Sirotnik, K. A.","Oakes, J.",,,,Critical Inquiry and School Renewal: A Liberation of Method Within a Critical Theoretical Perspective,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
100,"Sirotnik, K. A.","Oakes, J.",,,,Critical Perspectives on the Organization and Improvement of Schooling,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
101,"Sizer, T. R.",,,,,Horace's Compromise: The Dilemma of the American High School,JOUR,"Sirotnik, Kenneth A.","Oakes, Jeannie",,,,,,,,,Evaluation as critical inquiry: School improvement as a case in point,New Directions for Program Evaluation,1990,45,0164-7989,https://doi.org/10.1002/ev.1540,37,59
