,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
10,"Chen, H.-T.","Rossi, P. H.",,,,Evaluation Studies Review Annual,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
11,"Chen, H.-T.","Rossi, P. H.",,,,Evaluating with Sense: The Theory-Driven Approach,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
12,"Cook, T. D.","Campbell, D. T.",,,,Quasi-Experimentation Design: Design and Analysis Issues for Field Settings,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
13,"Cook, T. D.","Leviton, L. C.","Shadish, W. R., Jr.",,,Handbook of Social Psychology,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
14,"Cook, T. D.","Shadish, W. R., Jr.",,,,Program Evaluation: The Worldly Science,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
15,"Cronbach, L. J.",,,,,Designing Evaluations of Education and Social Programs,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
16,"Edwards, J.","Hotch, D.","Bickman, L.",,,Measuring Children's Health-Related Attitudes and Knowledge,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
17,"Janis, I. L.","Mann, L.",,,,"Decision Making: A Psychological Analysis on Conflict, Choice, and Commitment",JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
18,"Lipsey, M. W.","Crosse, S.","Dunkle, J.","Pollard, J.","Stobart, G.",Evaluation: The State of the Art and the Sorry State of Science,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
19,"Lord, C. G.",Ross,"Lepper, M. R.",,,Biased Assimilation and Attitude Polarization: The Effects of Prior Theories on Subsequently Considered Evidence,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
20,"Rog, D.","Bickman, L.",,,,The Feedback Research Approach to Evaluation: A Method to Increase Evaluation Utility,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
21,"Rutman, L.",,,,,Planning Useful Evaluations: Evaluability Assessment,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
22,"Scheirer, M. A.",,,,,Program Implementation: The Organizational Context,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
23,"Scriven, M.",,,,,The Logic of Evaluation,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
24,"Scriven, M.",,,,,Evaluation Models: Viewpoints on Educational and Human Services Evaluation,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
25,"Shaklee, H.","Fischoff, B.",,,,Strategies of Information Search and Causal Analysis,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
26,"Stake, R. E.",,,,,The Case Study Method in Social Inquiry,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
27,"Suchman, E. A.",,,,,Evaluative Research: Principles and Practice in Public Service and Social Action Programs,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
28,"Weick, K. E.","Bougon, M. G.",,,,Social Cognition in Organizations,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
29,"Weiss, C. H.",,,,,Evaluation Research: Methods for Assessing Program Effectiveness,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
30,"Wholey, J. S.",,,,,Evaluative Research Methods: A Basic Guide,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
31,"Wholey, J. S.",,,,,Evaluation: Promise and Performance,JOUR,"Bickman, Leonard",,,,,,,,,,The functions of program theory,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1443,5,18
32,"Apter, S. J.",,,,,Troubled Children/Troubled Systems,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
33,"Bickman, L.",,,,,Improving Established Statewide Programs: A Component Theory of Evaluation,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
34,"Brickman, P.","Rabinowitz, V. C.","Karuza, J., Jr.","Coates, D.","Cohn, E.",Models of Helping and Coping,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
35,"Brown, G.","Palmer, D.",,,,A Review of BEH Funded Personnel Preparation Programs in Emotional Disturbance,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
36,"Campbell, D. T.","Erlebacher, A.",,,,Disadvantaged Child,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
37,"Campbell, D. T.","Stanley, J. C.",,,,Handbook of Research on Teaching,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
38,"Chen, H.-T.","Rossi, P. H.",,,,Evaluating with Sense: The Theory-Driven Approach,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
39,"Conrad, K. J.",,,,,A Demonstration of Causal Modeling in the Utilization of Program Implementation Measures,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
40,"Conrad, K. J.",,,,,The Geriatric Evaluation Unit Questionnaire,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
41,"Conrad, K. J.","Eash, M. J.",,,,Measuring Implementation and Multiple Outcomes in a Child-Parent Center Compensatory Education Program,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
42,"Conrad, K. J.","Eash, M. J.","Schevers, T. J.",,,The Effects of PL 94-142 on School Services to Adolescents with Behavior Disorders,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
43,"Conrad, K. J.","Hughes, S. L.",,,,"Assessing the Structures, Populations, and Processes of Adult Day Care Programs",JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
44,"Conrad, K. J.","Rothman, M. L.","Miller, T. Q.",,,Assessing the Structures and Processes of the Adult Day Health Care Program,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
45,"Cook, T. D.","Campbell, D. T.",,,,Quasi-Experimentation: Design and Analysis Issues for Field Settings,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
46,"Cook, T. D.","Leviton, L. C.","Shadish, W. R., Jr.",,,The Handbook of Social Psychology,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
47,"Cooley, W. W.","Lohnes, P. R.",,,,Evaluation Research in Education,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
48,,,,,,Federal Reporter,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
49,"Ezrahi, Y.",,,,,Toward a Metric of Science Indicators,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
50,"Hackman, J. R.","Morris, G. G.",,,,Group Processes,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
51,"Haney, W.",,,,,A Technical History of the National Follow Through Evaluation,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
52,"Hare, A. P.",,,,,A Functional Interpretation of Interaction,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
53,"Hedrick, S. C.","Inui, T. S.","Rothman, M. L.","Watts, C. A.",,Evaluation of Effectiveness and Costs of Adult Day Health Care,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
54,"Judd, C. M.","Kenny, D. A.",,,,Process Analysis,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
55,"Lemke, S.","Moos, R. H.",,,,Assessing the Institutional Policies of Sheltered Care Settings,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
56,"Lemke, S.","Moos, R. H.",,,,Quality of Residential Settings for Elderly Adults,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
57,"Linn, M. W.","Gurel, L.","Linn, B. S.",,,Patient Outcomes as a Measure of Quality of Nursing Home Care,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
58,"McDaniels, G. L.",,,,,The Evaluation of Follow Through,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
59,"McGrath, J. E.",,,,,Groups: Interaction and Performance,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
60,"McGrath, J. E.","Kravitz, D. A.",,,,Group Research,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
61,"Medley, D. M.","Mitzel, H. E.",,,,A Technique for Measuring Classroom Behavior,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
62,"Moos, R.",,,,,Evaluating Treatment Environments: A Social Ecological Approach,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
63,"Moos, R. H.",,,,,Specialized Living Environments for Older People: A Conceptual Framework for Evaluation,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
64,"Moos, R.","Lemke, S.",,,,Multiphasic Environmental Assessment Procedure (MEAP),JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
65,"Morse, W. C.","Smith, J. M.","Acker, N.",,,Videotape Training Packages in Child Variance. The Ecological Approach: A Self-Instructional Module,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
66,"Parsons, T.",,,,,Structure and Process in Modern Societies,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
67,"Pressman, J. L.","Wildavsky, A. B.",,,,Implementation,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
68,"Quay, H. C.",,,,,The Three Faces of Evaluation: What Can Be Expected to Work,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
69,"Revelle, W.",,,,,Hierarchical Cluster Analysis and the Internal Structure of Tests,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
70,"Rezmovic, E. L.",,,,,Assessing Treatment Implementation Amid the Slings and Arrows of Reality,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
71,"Roberts-Gray, C.",,,,,Managing the Implementation of Innovators,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
72,"Rokeach, M.",,,,,"Beliefs, Attitudes, and Values: A Theory of Organization and Change",JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
73,"Sabatino, D. A.","Mauser, A. J.",,,,Intervention Strategies for Specialized Secondary Education,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
74,"Scheirer, M. A.","Rezmovic, E. L.",,,,Measuring the Degree of Program Implementation: A Methodological Review,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
75,"Stake, R. E.",,,,,The Countenance of Educational Evaluation,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
76,"Tuckman, B. W.",,,,,Developmental Sequence in Small Groups,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
77,"Tyler, R. W.",,,,,Basic Principles of Curriculum and Instruction,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
78,,,,,,The Structure of Primary Care Practice: An Inventory,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
79,,,,,,Draft ADHC program guidelines,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
80,,,,,,The Impact of Head Start: An Evaluation of the Effects of Head Start on Children's Cognitive and Affective Development,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
81,"Wholey, J. S.",,,,,Evaluation: Promise and Performance,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
82,"Worthen, B. R.","Sanders, J. R.",,,,Educational Evaluation: Theory and Practice,JOUR,"Conrad, Kendon J.","Miller, Todd Q.",,,,,,,,,Measuring and testing program philosophy,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1444,19,42
83,"Alexander, E. R.",,,,,The Design of Alternatives in Organizational Contexts: A Pilot Study,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
84,,,,,,Structure of Decision: The Cognitive Maps of Political Elites,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
85,"Bickman, L.",,,,,Improving Established Statewide Programs: A Component Theory of Evaluation,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
86,"Boudreau, J. W.",,,,,Decision Theory Contributions to HRM Research and Practice,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
87,"Brunsson, N.",,,,,"The Irrationality of Action and Action Rationality: Decisions, Ideologies, and Organizational Actions",JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
88,"Cameron, K.",,,,,The Effectiveness of Ineffectiveness,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
89,,,,,,Facet Theory: Approaches to Social Research,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
90,"Crovitz, H. F.",,,,,Galton's Walk,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
91,"Delbec, A. L.","Van de Ven, A. H.",,,,Problem Analysis and Program Design: Nominal Group Process Technique,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
92,"Eden, C.","Jones, S.","Sims, D.",,,Messing About in Problems: An Informal Structured Approach to Their Identification and Management,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
93,"Forrester, J. W.",,,,,Models of Reality: Shaping Thought and Action,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
94,"House, E. R.",,,,,Philosophy of Evaluation,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
95,"Leavitt, H. J.",,,,,The Management of Organizational Design: Strategies and Implementation,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
96,"Lerman, P.",,,,,Evaluative Studies of Institutions for Delinquents: Implications for Research and Social Policy,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
97,"Levin, H. M.",,,,,Cost Effectiveness: A Primer,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
98,"Lipsky, M. W.",,,,,Street-Level Bureaucracy: Dilemmas of the Individual in Public Service,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
99,"McClintock, C.",D. Deshler,,,,Toward a Theory of Formative Program Evaluation,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
100,"McClintock, C.","Reilinger, E.",,,,The Best-Laid Plans: Theory and Practice in Social Service Planning,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
101,"Maynard-Moody, S.","McClintock, C.",,,,Weeding an Old Garden: Toward a New Understanding of Organizational Goals,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
102,"Nagel, S. S.",J. S. Catterall,,,,Economic Transformations of Nonmonetary Benefits in Program Evaluation,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
103,"Novak, J. D.","Gowin, D. B.",,,,Learning How to Learn,JOUR,"McClintock, Charles",,,,,,,,,,Conceptual and action heuristics: Tools for the evaluator,New Directions for Program Evaluation,1987,33,0164-7989,https://doi.org/10.1002/ev.1445,43,57
