,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
28,"Campbell, D. T.","Erlebacher, A.",,,,How Regression Artifacts in Quasi-Experimental Evaluations Can Mistakenly Make Compensatory Education Look Harmful,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
29,"Cochran, W. G.","Rubin, D. B.",,,,Controlling Bias in Observational Studies: A Review,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
30,"Cohen, D. K.",,,,,Planned Variation in Education,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
31,"Coleman, J. S.",,,,,Response to Professors Pettigrew and Green,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
32,"Cronbach, L. J.",,,,,Beyond the Two Disciplines of Scientific Psychology,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
33,"Cronbach, L. J.","Ragosa, D. R.","Floden, R. E.","Price, G. G.",,"Analysis of Covariance: Angel of Salvation, or Temptress and Deluder?",JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
34,"Edwards, W.","Guttentag, M.","Snapper, K.",,,A Decision-Theoretic Approach to Evaluation Research,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
35,"Fisher, R. A.",,,,,The Design of Experiments,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
36,"Gilbert, J. P.","Light, R. J.","Mosteller, F.",,,Experiment and Evaluation,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
37,"Glass, G .V.",,,,,"Primary, Secondary, and Meta-Analysis of Research",JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
38,"Hersen, M.","Barlow, D. H.",,,,Single-Case Experimental Designs: Strategies for Studying Behavioral Change,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
39,"House, E. R.","Glass, G. V.","McLean, L. D.","Walker, D. F.","Hutchins, E. J.",No Simple Answer: Critique of Follow Through Evaluation,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
40,,,,,,Human Organization,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
41,"Kenny, D. A.",,,,,A Quasi-Experimental Approach to Assessing Treatment Effects in the Nonequivalent Control Group Design,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
42,"Light, R. J.","Smith, P. V.",,,,Accumulating Evidence: Procedures for Resolving Contradictions Among Different Research Studies,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
43,"Lindley, D.",,,,,Making Decisions,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
44,"Lord, F. M.",,,,,A Paradox in the Interpretation of Group Comparisons,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
45,"Murphy, J.",,,,,Program Evaluation by Legislative Staff: Some Lessons Learned,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
46,"Patton, M. Q.",,,,,Alternative Evaluation Research Paradigm,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
47,"Pettigrew, T. F.","Green, R. L.",,,,School Desegregation in Large Cities: A Critique of the Coleman ‘White Flight’ Thesis,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
48,"Raiffa, H.",,,,,Decision Analysis,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
49,"Rein, M.","White, S.",,,,Policy Research: Belief and Doubt,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
50,,,,,,Social Experimentation: A Method for Planning and Evaluating Social Intervention,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
51,"Rubin, D.",,,,,Assignment to Groups on the Basis of a Covariate,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
52,"Scriven, M.",,,,,Maximizing the Power of Causal Investigations: The Modus Operandi Method,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
53,"Snow, R. D.",,,,,Individual Differences and Instructional Theory,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
54,"Strenio, J.","Bryk, A. S.","Weisberg, H. I.",,,Proceedings of the 1977 American Statistical Association Meetings,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
55,"Suchman, E. A.",,,,,Evaluative Research,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
56,"Weisberg, H. I.","Bryk, A. S.",,,,Use of the Treatment Control Group Paradigm in Educational Evaluation,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
57,"Weiss, R. S.","Rein, M.",,,,Evaluating Action Programs: Readings in Social Action and Education,JOUR,"Bryk, Anthony S.",,,,,,,,,,"Evaluating program impact: A time to cast away stones, a time to gather stones together",New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1198,31,58
58,"Baker, E. L.",,,,,Generalizability of Rules for Empirical Revision,JOUR,"Baker, Eva L.",,,,,,,,,,Evaluation dimensions for program development and improvement,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1199,59,72
59,"Baker, E. L.",,,,,The Evaluation of the Early Childhood Education Program,JOUR,"Baker, Eva L.",,,,,,,,,,Evaluation dimensions for program development and improvement,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1199,59,72
60,"Baker, E. L.","Alkin, M. C.",,,,Formative Evaluation of Instructional Development,JOUR,"Baker, Eva L.",,,,,,,,,,Evaluation dimensions for program development and improvement,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1199,59,72
61,"Baker, E. L.","Herman, J.","Yeh, J. P.",,,Evaluation of the California Early Childhood Education Program,JOUR,"Baker, Eva L.",,,,,,,,,,Evaluation dimensions for program development and improvement,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1199,59,72
62,"Baker, E. L.","Saloutos, A.",,,,Evaluation of Instructional Programs,JOUR,"Baker, Eva L.",,,,,,,,,,Evaluation dimensions for program development and improvement,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1199,59,72
63,"Campbell, D. T.","Stanley, J. C.",,,,Handbook of Research on Teaching,JOUR,"Baker, Eva L.",,,,,,,,,,Evaluation dimensions for program development and improvement,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1199,59,72
64,"Gilbert, T. F.",,,,,Mathetics: The Technology of Education,JOUR,"Baker, Eva L.",,,,,,,,,,Evaluation dimensions for program development and improvement,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1199,59,72
65,"Gropper, G. L.","Lumsdaine, A. A.",,,,The Use of Student Response to Improve Televised Instruction: An Overview,JOUR,"Baker, Eva L.",,,,,,,,,,Evaluation dimensions for program development and improvement,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1199,59,72
66,"Markle, S. M.",,,,,Programmed Instruction,JOUR,"Baker, Eva L.",,,,,,,,,,Evaluation dimensions for program development and improvement,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1199,59,72
67,"Rosen, M. J.",,,,,An Experimental Design for Comparing the Effects of Instructional Media Programming Procedures: Subjective Versus Objective Revision Procedures,JOUR,"Baker, Eva L.",,,,,,,,,,Evaluation dimensions for program development and improvement,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1199,59,72
68,"Scriven, M.",,,,,The Methodology of Evaluation,JOUR,"Baker, Eva L.",,,,,,,,,,Evaluation dimensions for program development and improvement,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1199,59,72
69,"Anderson, S. B.","Ball, S.","Murphy, R. T.",,,Encyclopedia of Educational Evaluation: Concepts and Techniques for Evaluating Education and Training Programs,JOUR,"Stone, James C.",,,,,,,,,,e-VALUE-ation,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1200,73,82
70,"Douglas, J.",,,,,Investigative Social Research,JOUR,"Stone, James C.",,,,,,,,,,e-VALUE-ation,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1200,73,82
71,"Ellett, F.","Fenstemacher, G.","Shumener, B.",,,The Foundations of Evaluation,JOUR,"Stone, James C.",,,,,,,,,,e-VALUE-ation,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1200,73,82
72,"Green, J. L.","Stone, J. C.",,,,Curriculum Evaluation: Theory and Practice,JOUR,"Stone, James C.",,,,,,,,,,e-VALUE-ation,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1200,73,82
73,"Spielberg, H.",,,,,Phenomenology in Psychology and Psychiatry,JOUR,"Stone, James C.",,,,,,,,,,e-VALUE-ation,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1200,73,82
74,"Anderson, S. B.",,,,,Myths and Shibboleths in Program Evaluation,JOUR,"Schroder, Harold M.",,,,,,,,,,Organizational control: Monitoring ongoing programs,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1201,83,94
75,"Anderson, S. B.","Ball, S.",,,,The Profession and Practice of Program Evaluation,JOUR,"Schroder, Harold M.",,,,,,,,,,Organizational control: Monitoring ongoing programs,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1201,83,94
76,"Argyris, C.",,,,,Management and Organizational Development,JOUR,"Schroder, Harold M.",,,,,,,,,,Organizational control: Monitoring ongoing programs,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1201,83,94
77,"Argyris, C.",,,,,Double Loop Learning in Organizations,JOUR,"Schroder, Harold M.",,,,,,,,,,Organizational control: Monitoring ongoing programs,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1201,83,94
78,"Argyris, C.","Schon, D. A.",,,,Organizational Learning: A Theory of Action Perspective,JOUR,"Schroder, Harold M.",,,,,,,,,,Organizational control: Monitoring ongoing programs,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1201,83,94
79,"Cammann, C.",,,,,The Effects of the Use of Control Systems,JOUR,"Schroder, Harold M.",,,,,,,,,,Organizational control: Monitoring ongoing programs,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1201,83,94
80,"Cammann, C.","Nadler, D. A.",,,,Fit Control Systems to Your Managerial Style,JOUR,"Schroder, Harold M.",,,,,,,,,,Organizational control: Monitoring ongoing programs,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1201,83,94
81,"Lawler, E. E.","Rhode, J. G.",,,,Information and Control in Organizations,JOUR,"Schroder, Harold M.",,,,,,,,,,Organizational control: Monitoring ongoing programs,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1201,83,94
82,"Ricks, F. A.",,,,,Training Program Evaluators,JOUR,"Schroder, Harold M.",,,,,,,,,,Organizational control: Monitoring ongoing programs,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1201,83,94
83,"Schroder, H. M.",,,,,Managing Adaptability to Complexity,JOUR,"Schroder, Harold M.",,,,,,,,,,Organizational control: Monitoring ongoing programs,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1201,83,94
84,"Schroder, H. M.",,,,,The Development of Cognitive Complexity,JOUR,"Schroder, Harold M.",,,,,,,,,,Organizational control: Monitoring ongoing programs,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1201,83,94
85,"Schuck, P.",,,,,Everyone Wants Input,JOUR,"Schroder, Harold M.",,,,,,,,,,Organizational control: Monitoring ongoing programs,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1201,83,94
86,"Spielberger, C. D.",,,,,Anxiety: State-Trait-Process and Anxiety,JOUR,"Schroder, Harold M.",,,,,,,,,,Organizational control: Monitoring ongoing programs,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1201,83,94
87,"Anderson, S. B.","Ball, S.",,,,The Profession and Practice of Program Evaluation,JOUR,"Coles, Claire D.",,,,,,,,,,Summary: Dimensions of program evaluation,New Directions for Program Evaluation,1978,1,0164-7989,https://doi.org/10.1002/ev.1202,95,99
0,,,,,,,JOUR,"Chelimsky, Eleanor",,,,,,,,,,Differing perspectives of evaluation,New Directions for Program Evaluation,1978,2,0164-7989,https://doi.org/10.1002/ev.1204,1,18
1,"Chelimsky, E.",,,,,Proceedings of a Symposium on the Use of Evaluation by Federal Agencies,JOUR,"Chelimsky, Eleanor",,,,,,,,,,Differing perspectives of evaluation,New Directions for Program Evaluation,1978,2,0164-7989,https://doi.org/10.1002/ev.1204,1,18
2,"Suchman, E. A.",,,,,Action for What? A Critique of Evaluative Research,JOUR,"Chelimsky, Eleanor",,,,,,,,,,Differing perspectives of evaluation,New Directions for Program Evaluation,1978,2,0164-7989,https://doi.org/10.1002/ev.1204,1,18
3,,,,,,Compendium of Materials on Zero-Base Budgeting in the State,JOUR,"Chelimsky, Eleanor",,,,,,,,,,Differing perspectives of evaluation,New Directions for Program Evaluation,1978,2,0164-7989,https://doi.org/10.1002/ev.1204,1,18
4,"Block, M. P.",,,,,An Emerging Role of Social Research in the Communication Policy Making Process,JOUR,"Lesnick, Howard","Langsdorf, Michael",,,,,,,,,The call for policy-relevant evaluation: A federal agency responds,New Directions for Program Evaluation,1978,2,0164-7989,https://doi.org/10.1002/ev.1206,39,54
5,"Bradon, R.",,,,,Social Pathology of Class Victimization,JOUR,"Lesnick, Howard","Langsdorf, Michael",,,,,,,,,The call for policy-relevant evaluation: A federal agency responds,New Directions for Program Evaluation,1978,2,0164-7989,https://doi.org/10.1002/ev.1206,39,54
6,"Brickell, H. M.",,,,,Data for Decisions: An Analysis of Evaluation Data Needed by Decision Makers in Educational Programs,JOUR,"Lesnick, Howard","Langsdorf, Michael",,,,,,,,,The call for policy-relevant evaluation: A federal agency responds,New Directions for Program Evaluation,1978,2,0164-7989,https://doi.org/10.1002/ev.1206,39,54
7,"Brickell, H. M.",,,,,Proposal submitted to National Institute of Education,JOUR,"Lesnick, Howard","Langsdorf, Michael",,,,,,,,,The call for policy-relevant evaluation: A federal agency responds,New Directions for Program Evaluation,1978,2,0164-7989,https://doi.org/10.1002/ev.1206,39,54
8,"Bush, R. N.",,,,,Educational Research and Public Policy: Problems and Promise,JOUR,"Lesnick, Howard","Langsdorf, Michael",,,,,,,,,The call for policy-relevant evaluation: A federal agency responds,New Directions for Program Evaluation,1978,2,0164-7989,https://doi.org/10.1002/ev.1206,39,54
9,"Fein, M.",,,,,"Values, Social Science, and Social Policy",JOUR,"Lesnick, Howard","Langsdorf, Michael",,,,,,,,,The call for policy-relevant evaluation: A federal agency responds,New Directions for Program Evaluation,1978,2,0164-7989,https://doi.org/10.1002/ev.1206,39,54
10,,,,,,,JOUR,"Lesnick, Howard","Langsdorf, Michael",,,,,,,,,The call for policy-relevant evaluation: A federal agency responds,New Directions for Program Evaluation,1978,2,0164-7989,https://doi.org/10.1002/ev.1206,39,54
11,"Hanneman, G., Jr.",,,,,The Utility of Social Research on Communications: Difficult Questions for Scientists and Policy Makers,JOUR,"Lesnick, Howard","Langsdorf, Michael",,,,,,,,,The call for policy-relevant evaluation: A federal agency responds,New Directions for Program Evaluation,1978,2,0164-7989,https://doi.org/10.1002/ev.1206,39,54
12,"Havelock, R. G.","Dingwood, D. A.",,,,R&D Utilization Strategies and Functions: An Analytical Comparison of Four Systems,JOUR,"Lesnick, Howard","Langsdorf, Michael",,,,,,,,,The call for policy-relevant evaluation: A federal agency responds,New Directions for Program Evaluation,1978,2,0164-7989,https://doi.org/10.1002/ev.1206,39,54
