,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
19,"Patton, M. Q.",,,,,In Search of Impact: An Analysis of Utilization of Federal Health Evaluation Research,JOUR,"Alkin, Marvin C.",,,,,,,,,,Naturalistic study of evaluation utilization,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1233,19,28
20,"Rippey, R. M.",,,,,Studies in Transactional Evaluation,JOUR,"Alkin, Marvin C.",,,,,,,,,,Naturalistic study of evaluation utilization,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1233,19,28
21,"Stake, R. E.",,,,,The Countenance of Educational Evaluation,JOUR,"Alkin, Marvin C.",,,,,,,,,,Naturalistic study of evaluation utilization,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1233,19,28
22,"Stufflebeam, D. L.",,,,,Educational Evaluation and Decision Making,JOUR,"Alkin, Marvin C.",,,,,,,,,,Naturalistic study of evaluation utilization,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1233,19,28
23,"Braskamp, L. A.","Brown, R. D.","Newman, D. L.",,,Credibility of a Local Educational Program Evaluation Report: Another Source and Client Characteristics,JOUR,"Newman, Dianna L.","Brown, Robert D.","Braskamp, Larry A.",,,,,,,,Communication theory and the utilization of evaluation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1234,29,35
24,"Brown, R. D.","Braskamp, L. A.","Newman, D. L.",,,Evaluator Credibility and Acceptance as a Function of Report Styles: Do Jargon and Data Make a Difference?,JOUR,"Newman, Dianna L.","Brown, Robert D.","Braskamp, Larry A.",,,,,,,,Communication theory and the utilization of evaluation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1234,29,35
25,"Brown, R. D.","Newman, D. L.",,,,Perceived Need for Evaluation as an Influence on Evaluation's Impact on Decision Making,JOUR,"Newman, Dianna L.","Brown, Robert D.","Braskamp, Larry A.",,,,,,,,Communication theory and the utilization of evaluation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1234,29,35
26,"Carter, R. K.",,,,,Client Reactions to Negative Findings and the Latent Conservative Function of Evaluation Studies,JOUR,"Newman, Dianna L.","Brown, Robert D.","Braskamp, Larry A.",,,,,,,,Communication theory and the utilization of evaluation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1234,29,35
27,"Fishbein, M.","Ajzen, I.",,,,"Belief, Attitudes, Intention, and Behavior: An Introduction to Theory and Research",JOUR,"Newman, Dianna L.","Brown, Robert D.","Braskamp, Larry A.",,,,,,,,Communication theory and the utilization of evaluation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1234,29,35
28,"Hawkins, J. D.","Roffman, R. A.","Osborne, P.",,,Decision Makers' Judgments: The Influence of Role Evaluative Criteria and Information Access,JOUR,"Newman, Dianna L.","Brown, Robert D.","Braskamp, Larry A.",,,,,,,,Communication theory and the utilization of evaluation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1234,29,35
29,"Heldt, V. W.","Braskamp, L. A.","Filbeck, R. D.",,,Effects of Nonrational Influences on Decision Making in Higher Education: A Simulation Test,JOUR,"Newman, Dianna L.","Brown, Robert D.","Braskamp, Larry A.",,,,,,,,Communication theory and the utilization of evaluation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1234,29,35
30,"House, E. R.",,,,,The Logic of Evaluative Argument,JOUR,"Newman, Dianna L.","Brown, Robert D.","Braskamp, Larry A.",,,,,,,,Communication theory and the utilization of evaluation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1234,29,35
31,"Kelley, H. H.",,,,,Nebraska Symposium on Motivation,JOUR,"Newman, Dianna L.","Brown, Robert D.","Braskamp, Larry A.",,,,,,,,Communication theory and the utilization of evaluation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1234,29,35
32,"Lorenzen, G. L.","Braskamp, L. A.",,,,Comparative Influences of Political Cost-Benefit and Statistical Evaluation Information on Administrative Decision Making,JOUR,"Newman, Dianna L.","Brown, Robert D.","Braskamp, Larry A.",,,,,,,,Communication theory and the utilization of evaluation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1234,29,35
33,"McGuire, W. J.",,,,,The Handbook of Social Psychology,JOUR,"Newman, Dianna L.","Brown, Robert D.","Braskamp, Larry A.",,,,,,,,Communication theory and the utilization of evaluation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1234,29,35
34,"Newman, D. L.","Brown, R. D.","Littman, M.",,,Evaluator Report and Audience Characteristics which Influence the Impact of Evaluation Reports: Does Who Says What to Whom Make a Difference?,JOUR,"Newman, Dianna L.","Brown, Robert D.","Braskamp, Larry A.",,,,,,,,Communication theory and the utilization of evaluation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1234,29,35
35,"Strong, S. R.",,,,,Social Psychological Approach to Psychotherapy Research,JOUR,"Newman, Dianna L.","Brown, Robert D.","Braskamp, Larry A.",,,,,,,,Communication theory and the utilization of evaluation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1234,29,35
36,"Thompson, P.","Brown, R. D.","Ferguson, J.",,,The Impact of Evaluation Report Styles on Evaluation Audiences,JOUR,"Newman, Dianna L.","Brown, Robert D.","Braskamp, Larry A.",,,,,,,,Communication theory and the utilization of evaluation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1234,29,35
37,"Aaron, H.",,,,,Property Tax Reform,JOUR,"Brandl, John E.",,,,,,,,,,Policy evaluation and the work of legislatures,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1235,37,43
38,"Brandl, J.","Diddams, D.",,,,Property Tax Rebates in Minnesota,JOUR,"Brandl, John E.",,,,,,,,,,Policy evaluation and the work of legislatures,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1235,37,43
39,"Glass, G.",,,,,Personal communication,JOUR,"Brandl, John E.",,,,,,,,,,Policy evaluation and the work of legislatures,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1235,37,43
40,"Glass, G.","Smith, M.",,,,Meta-Analysis of Research on Class Size and Achievement,JOUR,"Brandl, John E.",,,,,,,,,,Policy evaluation and the work of legislatures,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1235,37,43
41,"Mannheim, K.",,,,,Ideology and Utopia: An Introduction to the Sociology of Knowledge,JOUR,"Brandl, John E.",,,,,,,,,,Policy evaluation and the work of legislatures,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1235,37,43
42,"Netzer, R.",,,,,Property Tax Reform,JOUR,"Brandl, John E.",,,,,,,,,,Policy evaluation and the work of legislatures,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1235,37,43
43,"Patton, M.",,,,,Utilization-Focused Evaluation,JOUR,"Brandl, John E.",,,,,,,,,,Policy evaluation and the work of legislatures,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1235,37,43
44,"Popper, K.",,,,,The Open Society and Its Enemies,JOUR,"Brandl, John E.",,,,,,,,,,Policy evaluation and the work of legislatures,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1235,37,43
45,"Rule, J.",,,,,The Problem with Social Problems,JOUR,"Brandl, John E.",,,,,,,,,,Policy evaluation and the work of legislatures,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1235,37,43
46,"Scriven, M.",,,,,Evaluating Action Programs: Readings in Social Action and Education,JOUR,"Brandl, John E.",,,,,,,,,,Policy evaluation and the work of legislatures,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1235,37,43
47,"Shannon, J.",,,,,Property Tax Reform,JOUR,"Brandl, John E.",,,,,,,,,,Policy evaluation and the work of legislatures,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1235,37,43
48,"Wilson, J.",,,,,Knowledge and Policy: The Uncertain Connection,JOUR,"Brandl, John E.",,,,,,,,,,Policy evaluation and the work of legislatures,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1235,37,43
49,"Baldridge, J. V.",,,,,Policy Making and Effective Leadership: A National Study of Academic Management,JOUR,"Guskin, Alan E.",,,,,,,,,,Knowledge utilization and power in university decision making,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1236,45,55
50,"Cohen, M. D.","March, J. G.",,,,Leadership and Ambiguity: The American College President,JOUR,"Guskin, Alan E.",,,,,,,,,,Knowledge utilization and power in university decision making,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1236,45,55
51,"Cox, G. B.",,,,,Managerial Style: Implications for the Utilization of Program Evaluation Information,JOUR,"Guskin, Alan E.",,,,,,,,,,Knowledge utilization and power in university decision making,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1236,45,55
52,"Hawkins, J. D.","Roffman, R. A.","Osborne, P.",,,"Decision Makers' Judgments: The Influence of Role, Evaluative Criteria, and Information Access",JOUR,"Guskin, Alan E.",,,,,,,,,,Knowledge utilization and power in university decision making,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1236,45,55
53,"Polivka, L.","Steg, E.",,,,Program Evaluation and Policy Development: Bridging the Gap,JOUR,"Guskin, Alan E.",,,,,,,,,,Knowledge utilization and power in university decision making,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1236,45,55
54,"Sarason, S. B.",,,,,The Creation of Settings and the Future Societies,JOUR,"Guskin, Alan E.",,,,,,,,,,Knowledge utilization and power in university decision making,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1236,45,55
55,,,,,,Standards Relating to Court Organization,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
56,"Baar, C.",,,,,Separate but Subservient: Court Budgeting in the American States,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
57,,,,,,Ballew v. Georgia,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
58,"Bazelon, D.",,,,,Coping with Technology Through the Legal Process,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
59,"Berk, R. A.","Oppenheim, J.",,,,Doing Good Well: The Use of Quantitative Social Science Data in Advocacy Proceedings,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
60,,,,,,Brown v. Board of Education,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
61,"Caplan, N.",,,,,"Social Research and National Policy: What Gets Used, by Whom for What Purposes, and With What Effects?",JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
62,"Coleman, J. S.",,,,,Response to Professors Pettigrew and Green,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
63,"Cook, S.",,,,,Personality and Social Psychology Bulletin,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
64,,,,,,Craig v. Boren,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
65,,,,,,Federal Rules of Evidence,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
66,,,,,,Sources and Uses of Social and Economic Data: A Manual for Lawyers,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
67,,,,,,Hobson v. Hansen,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
68,"Horowitz, D. L.",,,,,The Courts and Social Policy,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
69,"Leventhal, H.",,,,,Environmental Decision Making and the Role of the Courts,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
70,"Marvell, T. B.",,,,,Appellate Courts and Lawyers: Information Gathering in the Adversary System,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
71,"Mason, A. T.",,,,,The Supreme Court: Temple and Forum,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
72,,,,,,Muller v. Oregon,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
73,"Murphy, W. F.","Pritchett, C. H.",,,,"Courts, Judges and Politics",JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
74,"Peterson, J. L.","Fabricant, E. L.","Field, K. S.",,,"Crime Laboratory Proficiency Testing Research Program—Final Report, October 1978",JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
75,"Pettigrew, T. F.","Green, R. L.",,,,School Desegregation in Large Cities: A Critique of the Coleman ‘White Flight’ Thesis,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
76,"Rosenberg, M.",,,,,"Anything Legislatures Can Do, Courts Can Do Better?",JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
77,"Saks, M. J.",,,,,Jury Verdicts: The Role of Group Size and Social Decision Rule,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
78,,,,,,The Use/Nonuse/Misuse of Applied Social Research in the Courts: Conference Proceedings,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
79,"Sperlich, P. W.",,,,,"Supreme Court Review, 1978",JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
80,"Tanke, E. D.","Tanke, T. J.",,,,Getting Off a Slippery Slope: Social Science in the Judicial Process,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
81,"Weiss, C. H.",,,,,Evaluation Research in the Political Context,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
82,,,,,,Williams v. Florida,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
83,,,,,,Wyatt v. Stickey,JOUR,"Saks, Michael J.",,,,,,,,,,The utilization of evaluation research in litigation,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1237,57,67
84,"Anderson, S. B.","Ball, S.",,,,The Profession and Practice of Program Evaluation,JOUR,"Stalford, Charles",,,,,,,,,,Social structure of third-party evaluations,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1238,69,81
85,"Argawala-Rogers, R.",,,,,Why is Evaluation Research Not Utilized?,JOUR,"Stalford, Charles",,,,,,,,,,Social structure of third-party evaluations,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1238,69,81
86,"Caplan, N. S.",,,,,The Use of Social Science Knowledge in Policy Decisions at the National Level,JOUR,"Stalford, Charles",,,,,,,,,,Social structure of third-party evaluations,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1238,69,81
87,,,,,,,JOUR,"Stalford, Charles",,,,,,,,,,Social structure of third-party evaluations,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1238,69,81
88,"Cox, G.",,,,,Managerial Style: Implications for the Utilization of Evaluation Information,JOUR,"Stalford, Charles",,,,,,,,,,Social structure of third-party evaluations,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1238,69,81
89,"Gurel, L.",,,,,The Human Side of Evaluating Human Services Programs: Problems and Prospects,JOUR,"Stalford, Charles",,,,,,,,,,Social structure of third-party evaluations,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1238,69,81
90,"Merton, R.",,,,,Sociological Ambivalence and Other Essays,JOUR,"Stalford, Charles",,,,,,,,,,Social structure of third-party evaluations,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1238,69,81
91,"Patton, M. Q.",,,,,Utilization-Focused Evaluation,JOUR,"Stalford, Charles",,,,,,,,,,Social structure of third-party evaluations,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1238,69,81
92,"Rogers, K.",,,,,A Study of the Impacts of Selected Products Developed by the National Center for Higher Education Management Systems,JOUR,"Stalford, Charles",,,,,,,,,,Social structure of third-party evaluations,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1238,69,81
93,"Rodman, H.","Kolodny, R.",,,,Organizational Strains in the Researcher Practitioner Relationship,JOUR,"Stalford, Charles",,,,,,,,,,Social structure of third-party evaluations,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1238,69,81
94,"Scriven, M.",,,,,Evaluation Bias and its Control,JOUR,"Stalford, Charles",,,,,,,,,,Social structure of third-party evaluations,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1238,69,81
95,"Weiner, S. S.","Rubin, D.","Sachse, T.",,,Pathological Structures in Institutional Evaluations and a Possible Cure,JOUR,"Stalford, Charles",,,,,,,,,,Social structure of third-party evaluations,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1238,69,81
96,,,,,,Using Social Research in Public Policy Making,JOUR,"Stalford, Charles",,,,,,,,,,Social structure of third-party evaluations,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1238,69,81
97,"Young, C. J.",,,,,Evaluation Utilization,JOUR,"Stalford, Charles",,,,,,,,,,Social structure of third-party evaluations,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1238,69,81
98,"Glaser, E. M.",,,,,If Mohammed Won't Come to the Mountain…,JOUR,"Glaser, Edward M.",,,,,,,,,,Strategies for obtaining utilizable knowledge,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1239,83,90
99,"Glaser, E. M.",,,,,Synthesis of a Knowledge Base That Represents Current State-of-the-Art in a Given Field,JOUR,"Glaser, Edward M.",,,,,,,,,,Strategies for obtaining utilizable knowledge,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1239,83,90
100,"Hodgkin, J. E.",,,,,Chronic Obstructive Airway Diseases: Current Concepts in Diagnosis and Comprehensive Care,JOUR,"Glaser, Edward M.",,,,,,,,,,Strategies for obtaining utilizable knowledge,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1239,83,90
101,,,,,,Chronic Obstructive Airway Diseases: Current Concepts in Diagnoses and Comprehensive Care,JOUR,"Glaser, Edward M.",,,,,,,,,,Strategies for obtaining utilizable knowledge,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1239,83,90
102,,,,,,Information Sources and How to Use Them,JOUR,"Glaser, Edward M.",,,,,,,,,,Strategies for obtaining utilizable knowledge,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1239,83,90
103,,,,,,Putting Knowledge to Use: A Distillation of the Literature Regarding Knowledge Transfer and Change,JOUR,"Glaser, Edward M.",,,,,,,,,,Strategies for obtaining utilizable knowledge,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1239,83,90
104,"Klapper, M. S.","Harper, I. B.","Bridgers, W. F.",,,MIST—An Aide in the Delivery of Health Care,JOUR,"Glaser, Edward M.",,,,,,,,,,Strategies for obtaining utilizable knowledge,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1239,83,90
105,"Roberts, A. O. H.","Larsen, J. K.",,,,Effective Use of Mental Health Research Information,JOUR,"Glaser, Edward M.",,,,,,,,,,Strategies for obtaining utilizable knowledge,New Directions for Program Evaluation,1980,5,0164-7989,https://doi.org/10.1002/ev.1239,83,90
0,"Allison, P. D.","Stewart, J. A.",,,,Productivity Differences Among Scientists: Evidence for Accumulative Advantage,JOUR,"Jones, Lyle V.",,,,,,,,,,The assessment of scholarship,New Directions for Program Evaluation,1980,6,0164-7989,https://doi.org/10.1002/ev.1242,1,20
