,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
12,"Della-Piana, G.",,,,,Metaphors for Evaluation: Sources of New Methods,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
13,"Della-Piana, G.",,,,,Explorations in the Application of Film Criticism Perspective and Strategy to the Portrayal of Structures in Microcomputer-Based Instructional Packages,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
14,"Dennis, J. R.",,,,,The Illinois Series on Educational Application of Computers,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
15,"Gilbert, T. F.",,,,,Human Competence: Engineering-Worthy Performance,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
16,Gilbert T. F.,,,,,Saying What a Subject Matter Is,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
17,"Henderson, B.",,,,,Movies and Methods,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
18,,,,,,Developmental Models of Thinking,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
19,"Markle, S. M.",,,,,Designs for Instructional Designers,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
20,"Merrill, M. D.",,,,,Learner Control in Computer-Based Learning,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
21,"Merrill, M. D.","Reigeluth, C. M.","Faust, G. W.",,,Procedures for Instructional Systems Development,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
22,"Merrill, M. D.",,,,,The Instructional Strategy Diagnostic Profile Training Manual,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
23,,,,,,Evaluator's Guide for Microcomputer-Based Instructional Packages: Field Test Version,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
24,"Moews, D.",,,,,Keaton: The Silent Features Close Up,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
25,"Reigeluth, C. M.","Merrill, M. D.","Bunderson, C. V.",,,The Structure of Subject-Matter Content and Its Instructional Design Implications,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
26,"Reigeluth, C. M.",,,,,The Elaboration Theory of Instruction: A Model for Sequencing and Synthesizing Instruction,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
27,"Resnick, L. B.",,,,,Instructional Psychology,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
28,"Simon, H. A.",,,,,"Computers, Communications, and the Public Interest",JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
29,"Sontag, S.",,,,,Against Interpretation,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
30,"Sontag, S.",,,,,Styles of Radical Will,JOUR,"Della-Piana, Gabriel M.",,,,,,,,,,Film criticism and micro-computer courseware evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1295,11,28
31,"Barber, L. W.",,,,,"Ethical, Political, and Organizational Issues: ‘Preaching’ and ‘Meddling.’",JOUR,"Lane, Carolyn A.",,,,,,,,,,Using the tools of philosophy: Metaphor in action,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1296,29,52
32,"Carr, E. H.",,,,,What Is History?,JOUR,"Lane, Carolyn A.",,,,,,,,,,Using the tools of philosophy: Metaphor in action,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1296,29,52
33,"Collet, L. S.","Pintrich, P. R.",,,,Towards a Conceptually Structured Program Evaluation Model,JOUR,"Lane, Carolyn A.",,,,,,,,,,Using the tools of philosophy: Metaphor in action,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1296,29,52
34,"Gass, W.",,,,,On Being Blue: A Philosophical Inquiry,JOUR,"Lane, Carolyn A.",,,,,,,,,,Using the tools of philosophy: Metaphor in action,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1296,29,52
35,"Gowin, D. B.",,,,,Evaluating,JOUR,"Lane, Carolyn A.",,,,,,,,,,Using the tools of philosophy: Metaphor in action,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1296,29,52
36,"Gowin, D. B.",,,,,Philosophy as a Metaphor for Evaluation,JOUR,"Lane, Carolyn A.",,,,,,,,,,Using the tools of philosophy: Metaphor in action,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1296,29,52
37,"Gowin, D. B.","Green, T. F.",,,,The Evaluation Document: Philosophic Structure,JOUR,"Lane, Carolyn A.",,,,,,,,,,Using the tools of philosophy: Metaphor in action,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1296,29,52
38,"Green, T. F.",,,,,The Activities of Teaching,JOUR,"Lane, Carolyn A.",,,,,,,,,,Using the tools of philosophy: Metaphor in action,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1296,29,52
39,"Hendrickson, L.",,,,,,JOUR,"Lane, Carolyn A.",,,,,,,,,,Using the tools of philosophy: Metaphor in action,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1296,29,52
40,"Smith, N. L.",,,,,The Development of New Evaluation Methodologies,JOUR,"Lane, Carolyn A.",,,,,,,,,,Using the tools of philosophy: Metaphor in action,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1296,29,52
41,"Wilson, J.",,,,,Thinking With Concepts,JOUR,"Lane, Carolyn A.",,,,,,,,,,Using the tools of philosophy: Metaphor in action,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1296,29,52
42,"Apple, M. W.",,,,,Qualitative Evaluation,JOUR,"Nelson, David E.",,,,,,,,,,Investigative journalism methods in educational evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1297,53,73
43,"Eisner, E. W.",,,,,Qualitative Evaluation,JOUR,"Nelson, David E.",,,,,,,,,,Investigative journalism methods in educational evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1297,53,73
44,"Ellison, R. L.","Nelson, D. E.","Fox, D. G.","Abe, C.",,"Utah Statewide Educational Assessment Program, General Report",JOUR,"Nelson, David E.",,,,,,,,,,Investigative journalism methods in educational evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1297,53,73
45,"Guba, E. G.",,,,,Metaphor Adaptation Report: Investigative Journalism,JOUR,"Nelson, David E.",,,,,,,,,,Investigative journalism methods in educational evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1297,53,73
46,"Guba, E. G.",N. L. Smith,,,,New Techniques for Evaluation,JOUR,"Nelson, David E.",,,,,,,,,,Investigative journalism methods in educational evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1297,53,73
47,,,,,,"Standards for Evaluation of Educational Programs, Projects, and Materials",JOUR,"Nelson, David E.",,,,,,,,,,Investigative journalism methods in educational evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1297,53,73
48,"Levine, M.",,,,,Investigative Reporting as a Research Method: An Analysis of Bernstein and Woodward's All the President's Men,JOUR,"Nelson, David E.",,,,,,,,,,Investigative journalism methods in educational evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1297,53,73
49,"Scriven, M.",,,,,Evaluation in Education,JOUR,"Nelson, David E.",,,,,,,,,,Investigative journalism methods in educational evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1297,53,73
50,"Williams, P. N.",,,,,Investigative Reporting and Editing,JOUR,"Nelson, David E.",,,,,,,,,,Investigative journalism methods in educational evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1297,53,73
51,"Denny, T.",,,,,Storytelling and Educational Understanding,JOUR,"Smith, Nick L.",,,,,,,,,,Investigative tracking in library evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1298,75,81
52,"Guba, E.",,,,,New Techniques for Evaluation,JOUR,"Smith, Nick L.",,,,,,,,,,Investigative tracking in library evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1298,75,81
53,"Guba, E.",,,,,Metaphors for Evaluation: Sources of New Methods,JOUR,"Smith, Nick L.",,,,,,,,,,Investigative tracking in library evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1298,75,81
54,"House, E.",,,,,Coherence and Credibility: The Aesthetics of Evaluation,JOUR,"Smith, Nick L.",,,,,,,,,,Investigative tracking in library evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1298,75,81
55,"Knightly, J. J.",,,,,Overcoming the Criterion Problem in the Evaluation of Library Performance,JOUR,"Smith, Nick L.",,,,,,,,,,Investigative tracking in library evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1298,75,81
56,"Levine, M.",,,,,Investigative Reporting as a Research Method: An Analysis of Bernstein and Woodward's All the President's Men,JOUR,"Smith, Nick L.",,,,,,,,,,Investigative tracking in library evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1298,75,81
57,"Murphy, M.",,,,,Measuring Library Effectiveness: A Prelude to Change,JOUR,"Smith, Nick L.",,,,,,,,,,Investigative tracking in library evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1298,75,81
58,"Tobin, J.",,,,,"Transcript of discussion on investigative journalism. Orange County Workshop, Investigative Journalism Project",JOUR,"Smith, Nick L.",,,,,,,,,,Investigative tracking in library evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1298,75,81
59,"Wachtman, E.",,,,,Educational Evaluation and the Creation of Stories,JOUR,"Smith, Nick L.",,,,,,,,,,Investigative tracking in library evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1298,75,81
60,"Weil, S.",,,,,Survey on the Use and Cost of Scientific Journals in the Soreq Library,JOUR,"Smith, Nick L.",,,,,,,,,,Investigative tracking in library evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1298,75,81
61,"White, H. S.",,,,,Cost-Effectiveness and Cost-Benefit Determinations in Special Libraries,JOUR,"Smith, Nick L.",,,,,,,,,,Investigative tracking in library evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1298,75,81
62,"Williams, P. N.",,,,,Investigative Reporting and Editing,JOUR,"Smith, Nick L.",,,,,,,,,,Investigative tracking in library evaluation,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1298,75,81
63,"Bailey, S.",,,,,Congress Makes a Law: The Story Behind the Employment Act of 1946,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
64,,,,,,"Constitution, Jefferson's Manual, and Rules of the House of Representatives of the United States Ninety-fourth Congress",JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
65,"Bullock, T.",,,,,"An Investigation of the Judicial Evaluation Model: A Case Study of the Evaluation of the Division of Teacher Education, Indiana University",JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
66,"Cook, T.",,,,,Educational Evaluation: Analysis and Responsibility,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
67,"Davidson, R.","Oleszek, W.",,,,Congress Against Itself,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
68,,,,,,Powers of Congress,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
69,,,,,,EPIE In-service Workshop: Selecting Instructional Materials,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
70,"Hamilton, J.",,,,,The Power to Probe: A Study of Congressional Investigations,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
71,"Heaphey, J.","Balutis, A.",,,,Legislative Staffing: Comparative Perspective,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
72,"Huwa, R.","Rosenthal, A.",,,,Staffing Legislative Committees: A Guide for Workshop Discussions of State Legislators,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
73,,,,,,A Meta-Evaluation Conducted by the Illinois Office of Education of an Evaluation of the Regional Programs for Educating Low-Incidence Disabled Children in Illinois Conducted by the Survey Research Laboratory of the University of Illinois,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
74,,,,,,The Investigating Powers of Congress,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
75,"Jones, B.",,,,,A Study of a Meta-Evaluation Utilizing the Adversary Hearings Metaphor,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
76,"Kofmehl, K.",,,,,Professional Staffs of Congress,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
77,"Morrow, W.",,,,,Congressional Committees,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
78,"Popham, J.","Carlson, D.",,,,Deep Dark Deficits of the Adversary Evaluation Model,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
79,"Price, D.",,,,,Who Makes the Laws? Creativity and Power in Senate Committees,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
80,,,,,,"Congress Investigates: A Documented History, 1792–1974",JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
81,"Stenzel, N.",,,,,Evaluation and the Jury Trial Metaphor: Meta-Evaluation of an Adversary Hearing Evaluation of the Division of Teacher Education at Indiana University,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
82,"Stenzel, N.",,,,,Meta-Evaluation as the Capstone of Monitoring Efforts for a Third Party Evaluation,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
83,"Vaughn, R.",,,,,Only Victims: A Study of Show Business Blacklisting,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
84,"Wolf, R.",,,,,The Application of Select Legal Concepts to Educational Evaluation,JOUR,"Stenzel, Norman K.",,,,,,,,,,Committee hearings as an evaluation format,New Directions for Program Evaluation,1982,13,0164-7989,https://doi.org/10.1002/ev.1299,83,100
0,,,,,,,JOUR,"Brown, Scott D.",,,,,,,,,,A case study of evaluation research in the legislative process: Public transportation for the handicapped,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1301,9,24
1,"Brown, S.","Cahn, J.",,,,The Legislative Veto: Congress Evaluates the Federal Regulatory Process,JOUR,"Brown, Scott D.",,,,,,,,,,A case study of evaluation research in the legislative process: Public transportation for the handicapped,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1301,9,24
2,"Cannon, D.","Rainbow, F.",,,,Full Mobility: Counting the Costs of the Alternatives,JOUR,"Brown, Scott D.",,,,,,,,,,A case study of evaluation research in the legislative process: Public transportation for the handicapped,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1301,9,24
3,,,,,,Urban Transportation for Handicapped Persons: Alternative Federal Approaches,JOUR,"Brown, Scott D.",,,,,,,,,,A case study of evaluation research in the legislative process: Public transportation for the handicapped,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1301,9,24
4,,,,,,,JOUR,"Brown, Scott D.",,,,,,,,,,A case study of evaluation research in the legislative process: Public transportation for the handicapped,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1301,9,24
5,,,,,,Hindsight on Helping the Handicapped,JOUR,"Brown, Scott D.",,,,,,,,,,A case study of evaluation research in the legislative process: Public transportation for the handicapped,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1301,9,24
6,,,,,,Public Law 93–112,JOUR,"Brown, Scott D.",,,,,,,,,,A case study of evaluation research in the legislative process: Public transportation for the handicapped,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1301,9,24
7,,,,,,Transportation Problems of the Transportation Handicapped,JOUR,"Brown, Scott D.",,,,,,,,,,A case study of evaluation research in the legislative process: Public transportation for the handicapped,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1301,9,24
8,,,,,,Summary Report of Data from the National Survey of Handicapped People,JOUR,"Brown, Scott D.",,,,,,,,,,A case study of evaluation research in the legislative process: Public transportation for the handicapped,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1301,9,24
9,,,,,,Technical Report of the National Survey of Transportation Handicapped People,JOUR,"Brown, Scott D.",,,,,,,,,,A case study of evaluation research in the legislative process: Public transportation for the handicapped,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1301,9,24
10,,,,,,Comments on Congressional Budget Office Report on Urban Transportation for Handicapped Persons,JOUR,"Brown, Scott D.",,,,,,,,,,A case study of evaluation research in the legislative process: Public transportation for the handicapped,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1301,9,24
11,,,,,,Amending the Urban Mass Transportation Act,JOUR,"Brown, Scott D.",,,,,,,,,,A case study of evaluation research in the legislative process: Public transportation for the handicapped,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1301,9,24
12,,,,,,Federal Public Transportation Act of 1980,JOUR,"Brown, Scott D.",,,,,,,,,,A case study of evaluation research in the legislative process: Public transportation for the handicapped,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1301,9,24
13,"Bronfenbrenner, U.",,,,,A Report on Longitudinal Evaluations of Preschool Programs,JOUR,"Koretz, Daniel",,,,,,,,,,Developing useful evaluations: A case history and some practical guidelines,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1302,25,50
14,,,,,,"Medicare and Medicaid Amendments of 1980: Report of the Committee on Interstate and Foreign Commerce, U.S. House of Representatives. To Accompany H.R. 4000",JOUR,"Koretz, Daniel",,,,,,,,,,Developing useful evaluations: A case history and some practical guidelines,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1302,25,50
15,,,,,,"Professional Standards Review Organizations. Hearing before the Subcommittee on Oversight of the Committee on Ways and Means, House of Representatives",JOUR,"Koretz, Daniel",,,,,,,,,,Developing useful evaluations: A case history and some practical guidelines,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1302,25,50
16,,,,,,"Review of PSRO Medical Cost Control. Hearing Before the Subcommittee on Oversight of the Committee on Ways and Means, House of Representatives",JOUR,"Koretz, Daniel",,,,,,,,,,Developing useful evaluations: A case history and some practical guidelines,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1302,25,50
17,"Datta, L.",,,,,The Evaluation of Social Programs,JOUR,"Koretz, Daniel",,,,,,,,,,Developing useful evaluations: A case history and some practical guidelines,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1302,25,50
18,"Ginsburg, P. B.",,,,,"Statement before the Subcommittee on Health, Committee on Finance, U.S. Senate",JOUR,"Koretz, Daniel",,,,,,,,,,Developing useful evaluations: A case history and some practical guidelines,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1302,25,50
19,"Ginsburg, P. B.","Koretz, D. M.",,,,The Effects of PSROs on Health Care Costs: Current Findings and Future Evaluations,JOUR,"Koretz, Daniel",,,,,,,,,,Developing useful evaluations: A case history and some practical guidelines,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1302,25,50
20,,,,,,Professional Standards Review Organization 1979 Program Evaluation,JOUR,"Koretz, Daniel",,,,,,,,,,Developing useful evaluations: A case history and some practical guidelines,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1302,25,50
21,"Kennedy, M. M.",,,,,Assumptions and Estimates of Evaluation Utility,JOUR,"Koretz, Daniel",,,,,,,,,,Developing useful evaluations: A case history and some practical guidelines,New Directions for Program Evaluation,1982,14,0164-7989,https://doi.org/10.1002/ev.1302,25,50
