,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
10,,,,,,Research on the Development and Use of Teacher Evaluation in Schools,JOUR,"Altschuld, James W.","Lower, Michael A.",,,,,,,,,Improving mailed questionnaires: Analysis of a 96 percent return rate,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1356,5,18
11,"Nickens, J. W.","Purga, A. J.","Noriega, P.",,,Research Methods in Needs Assessment,JOUR,"Altschuld, James W.","Lower, Michael A.",,,,,,,,,Improving mailed questionnaires: Analysis of a 96 percent return rate,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1356,5,18
12,"Stemnock, S. K.",,,,,Evaluating Teacher Performance,JOUR,"Altschuld, James W.","Lower, Michael A.",,,,,,,,,Improving mailed questionnaires: Analysis of a 96 percent return rate,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1356,5,18
13,"Stemnock, S. K.",,,,,Evaluating Teacher Performance,JOUR,"Altschuld, James W.","Lower, Michael A.",,,,,,,,,Improving mailed questionnaires: Analysis of a 96 percent return rate,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1356,5,18
14,"Sudman, S.","Bradburn, N. M.",,,,Asking Questions: A Practical Guide to Questionnaire Design,JOUR,"Altschuld, James W.","Lower, Michael A.",,,,,,,,,Improving mailed questionnaires: Analysis of a 96 percent return rate,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1356,5,18
15,"Witkin, B. R.",,,,,"An Analysis of Needs Assessment Techniques for Educational Planning at State, Intermediate and District Levels",JOUR,"Altschuld, James W.","Lower, Michael A.",,,,,,,,,Improving mailed questionnaires: Analysis of a 96 percent return rate,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1356,5,18
16,"Alderfer, C. P.",,,,,The Methodology of Organizational Diagnosis,JOUR,"Russo, J. Robert",,,,,,,,,,Using mailed questionnaires in negotiation consultation,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1357,19,31
17,"Corazzini, J.","Heppner, P.",,,,Client-Therapist Preparation of Group Therapy: Expanding the Diagnostic Interview,JOUR,"Russo, J. Robert",,,,,,,,,,Using mailed questionnaires in negotiation consultation,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1357,19,31
18,"Ford, J.",,,,,The Management of Organizational Crises,JOUR,"Russo, J. Robert",,,,,,,,,,Using mailed questionnaires in negotiation consultation,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1357,19,31
19,"Lippitt, G.","Lippitt, R.",,,,The Consulting Process in Action,JOUR,"Russo, J. Robert",,,,,,,,,,Using mailed questionnaires in negotiation consultation,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1357,19,31
20,"Bradburn, N. M.","Sudman, S.",,,,Improving Interview Method and Questionnaire Design: Response Effects to Threatening Questions in Survey Research,JOUR,"Sudman, Seymour","Bradburn, Norman",,,,,,,,,Improving mailed questionnaire design,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1358,33,47
21,"Cannell, C. F.","Fowler, F. J.",,,,A Comparison of a Self-Enumerative Procedure and a Personal Interview: A Validity Study,JOUR,"Sudman, Seymour","Bradburn, Norman",,,,,,,,,Improving mailed questionnaire design,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1358,33,47
22,"Dillman, D.",,,,,Mail and Telephone Surveys: The Total Design Method,JOUR,"Sudman, Seymour","Bradburn, Norman",,,,,,,,,Improving mailed questionnaire design,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1358,33,47
23,"Erdos, P. L.","Morgan, A. J.",,,,Professional Mail Surveys,JOUR,"Sudman, Seymour","Bradburn, Norman",,,,,,,,,Improving mailed questionnaire design,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1358,33,47
24,"Hochstim, J. R.",,,,,A Critical Comparison of Three Strategies of Collecting Data from Households,JOUR,"Sudman, Seymour","Bradburn, Norman",,,,,,,,,Improving mailed questionnaire design,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1358,33,47
25,"Sudman, S.",,,,,Reducing the Cost of Surveys,JOUR,"Sudman, Seymour","Bradburn, Norman",,,,,,,,,Improving mailed questionnaire design,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1358,33,47
26,"Sudman, S.","Bradburn, N. M.",,,,Response Effects in Surveys: A Review and Synthesis,JOUR,"Sudman, Seymour","Bradburn, Norman",,,,,,,,,Improving mailed questionnaire design,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1358,33,47
27,"Sudman, S.","Bradburn, N. M.",,,,Asking Questions: A Practical Guide to Questionnaire Design,JOUR,"Sudman, Seymour","Bradburn, Norman",,,,,,,,,Improving mailed questionnaire design,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1358,33,47
28,"Thorndike, R. L.","Hagen, E.","Kemper, R. A.",,,Normative Data Obtained in the House-to-House Administration of a Psychosomatic Inventory,JOUR,"Sudman, Seymour","Bradburn, Norman",,,,,,,,,Improving mailed questionnaire design,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1358,33,47
29,"Dillman, D. A.",,,,,Mail and Telephone Surveys: The Total Design Method,JOUR,"Dillman, Don A.","Dillman, Joye J.","Makela, Carole J.",,,,,,,,The importance of adhering to details of the Total Design Method (TDM) for mail surveys,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1359,49,64
30,"Dillman, D. A.","Christenson, J. A.","Carpenter, E. H.","Brooks, R. M.",,Increasing Mail Questionnaire Response: A Four-State Comparison,JOUR,"Dillman, Don A.","Dillman, Joye J.","Makela, Carole J.",,,,,,,,The importance of adhering to details of the Total Design Method (TDM) for mail surveys,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1359,49,64
31,"Dillman, D. A.","Moore, D. E.",,,,Improving Response to Mail Surveys: Results from Five Surveys,JOUR,"Dillman, Don A.","Dillman, Joye J.","Makela, Carole J.",,,,,,,,The importance of adhering to details of the Total Design Method (TDM) for mail surveys,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1359,49,64
32,"Heberlein, T. A.","Baumgartner, R.",,,,Factors Affecting Response Rates to Mailed Questionnaires: A Quantitative Analysis of the Published Literature,JOUR,"Dillman, Don A.","Dillman, Joye J.","Makela, Carole J.",,,,,,,,The importance of adhering to details of the Total Design Method (TDM) for mail surveys,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1359,49,64
33,"Makela, C. J.","Chatelain, L. B.","Dillman, D. A.","Dillman, J. J.","Tripple, P. A.",Energy Directions for the United States: A Western Perspective,JOUR,"Dillman, Don A.","Dillman, Joye J.","Makela, Carole J.",,,,,,,,The importance of adhering to details of the Total Design Method (TDM) for mail surveys,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1359,49,64
34,"Armstrong, J. S.",,,,,Monetary Incentives in Mail Surveys,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
35,"Armstrong, J. S.","Lusk, E. J.",,,,The Effect of Return Postage on Mail Survey Response: A Quantitative Review,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
36,"Brook, L. L.",,,,,The Effect of Different Postage Combinations on Response Levels and Speed of Reply,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
37,"Childers, T. L.","Ferrell, O. C.",,,,Response Rates and Perceived Questionnaire Length in Mail Surveys,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
38,"Childers, T. L.","Pride, W. M.","Ferrell, O. C.",,,A Reassessment of the Effects of Appeals on Response to Mail Surveys,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
39,"Comer, J. M.","Kelly, J. S.",,,,Follow-up Techniques: The Effect of Methods and Source Appeal,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
40,"Dillman, D. A.",,,,,Mail and Telephone Surveys: The Total Design Method,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
41,"Eichner, K.","Habermehl, W.",,,,"Predicting Response Rates to Mailed Questionnaires (Comment on Heberlein and Baumgartner, ASR, August 1978)",JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
42,"Furse, D. H.","Stewart, D. W.",,,,Monetary Incentives Versus Promised Contributions to Charity: New Evidence on Mailed Survey Response,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
43,"Furse, D. H.","Stewart, D. W.","Rados, D. L.",,,"Effects of Foot in the Door, Cash Incentives, and Follow-ups on Survey Response",JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
44,"Gaffey, H. J., Jr.",,,,,Questionnaire Returns: Stamps Versus Business Reply Envelopes Revisited,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
45,"Godwin, R. K.",,,,,The Consequences of Large Monetary Incentives in Mail Surveys of Elites,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
46,"Goodstadt, M. S.","Chung, L.","Cronity, R.","Cook, G.",,Mail Survey Response Rates: Their Manipulation and Impact,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
47,"Goulet, W. M.",,,,,Efficacy of a Third Request Letter in Mail Surveys of Professionals,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
48,"Goyder, J. C.",,,,,Further Evidence on Factors Affecting Response Rates to Mailed Questionnaires,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
49,"Hansen, R. A.",,,,,A Self-Perception Interpretation of the Effect of Monetary and Non-monetary Incentives on Mail Survey Respondent Behavior,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
50,"Hawkins, D. I.",,,,,The Impact of Sponsor Identification and Direct Disclosure of Respondent Rights on the Quantity and Quality of Mail Survey Data,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
51,"Heberlein, T. A.","Baumgartner, R. M.",,,,Factors Affecting Response Rates to Mailed Questionnaires: A Quantitative Analysis of the Published Literature,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
52,"Heberlein, T. A.","Baumgartner, R. M.",,,,Is a Questionnaire Necessary in a Second Mailing?,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
53,"Heberlein, T. A.","Baumgartner, R. M.",,,,The Effectiveness of the Heberlein- Baumgartner Models for Predicting Response Rates to Mailed Questionnaires: European and U.S. Examples,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
54,"Hornik, J.",,,,,Time Cue and Time Perception Effect on Response to Mail Surveys,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
55,"Houston, M. J.","Nevin, J. R.",,,,The Effects of Source and Appeal on Mailed Survey Response Patterns,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
56,"Jolson, M. A.",,,,,How to Double or Triple Mail Survey Response Rates,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
57,"Jones, W. H.",,,,,Generalizing Mail Survey Inducement Methods: Population Interactions with Anonymity and Sponsorship,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
58,"Jones, W. H.","Lang, J. R.",,,,Sample Composition Bias and Response Bias in a Mail Survey: A Comparison of Inducement Methods,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
59,"Jones, W. H.","Lang, J. R.",,,,Reliability and Validity Effects Under Mail Survey Conditions,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
60,"Jones, W. H.","Linda, G.",,,,Multiple Criteria Effects in a Mail Survey Experiment,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
61,"LaBrecque, D. P.",,,,,A Response Rate Experiment Using Mail Questionnaires,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
62,"Lindsey, E. E.",,,,,Questionnaires and Follow-up Letters,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
63,"McCrohan, K. F.","Lowe, L. S.",,,,A Cost-Benefit Approach to Postage Used in Mail Questionnaires,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
64,"McDaniel, S. W.","Rao, C. P.",,,,The Effect of Monetary Inducement on Mailed Questionnaire Response Quality,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
65,"Nederhof, A. J.",,,,,The Effects of Material Incentives in Mailed Surveys: Two Studies,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
66,"Roberts, R. E.","McCrory, O. F.","Forthofer, R. N.",,,Further Evidence on Using a Deadline to Stimulate Responses to a Mail Survey,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
67,"Robertson, D. H.","Bellenger, D. N.",,,,A New Method of Increasing Mail Survey Responses: Contributions to Charity,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
68,"Skinner, S. J.","Childers, T. L.",,,,Respondent Identification in Mail Surveys,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
69,"Swan, J. E.","Epley, D. E.","Burns, W. L.",,,Can Follow-up Response Rates to a Mail Survey Be Increased by Including Another Copy of the Questionnaire?,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
70,"Tedin, K. L.","Hofstetter, C. R.",,,,The Effect of Cost and Importance Factors on the Return Rate for Single and Multiple Mailings,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
71,"Vocino, T.",,,,,Three Variables in Stimulating Response to Mailed Questionaires,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
72,"Wolfe, A. C.","Treiman, B. R.",,,,Postage Types and Response Rates in Mail Surveys,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
73,"Yu, J.","Cooper, H.",,,,A Quantitative Review of Research Design Effects on Response Rates to Questionnaires,JOUR,"Baumgartner, Robert M.","Heberlein, Thomas A.",,,,,,,,,Recent research on mailed questionnaire response rates,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1360,65,76
74,"Ajzen, I.","Fishbein, M.",,,,Attitude-Behavior Relations: A Theoretical Analysis and Review of Empirical Research,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
75,"Ajzen, I.","Fishbein, M.",,,,Understanding Attitudes and Predicting Social Behavior,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
76,"Bem, D.",L. Berkowitz,,,,Self-Perception Theory,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
77,"Berkowitz, L.","Walster, E.",,,,Equity Theory: Toward a General Theory of Social Interaction,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
78,"Dillman, D.",,,,,Mail and Telephone Surveys: The Total Design Method,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
79,"Fishbein, M.",,,,,Nebraska Symposium on Motivation 1979,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
80,"Fishbein, M.","Ajzen, I.",,,,"Belief, Attitude, Intentions and Behavior: An Introduction to Theory and Research",JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
81,"Furse, D. H.","Stewart, D. W.",,,,Monetary Incentives Versus Promised Contributions to Charity: New Evidence on Mailed Survey Response,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
82,"Heberlein, T. A.","Baumgartner, R.",,,,Factors Affecting Response Rates to Mailed Questionnaires: A Quantitative Analysis of the Published Literature,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
83,"Houston, M. J.","Nevin, J. R.",,,,The Effect of Source and Appeal on Mailed Survey Response Patterns,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
84,"Hovland, C. I.","Janis, I. L.","Kelley, H. H.",,,Communication and Persuasion,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
85,"Jones, W. H.","Lang, J. R.",,,,Sample Composition Bias and Response Bias in Mail Surveys: A Comparison of Inducement Methods,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
86,"Katz, S.",,,,,The Functional Approach to Attitude Change,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
87,"Kelman, H. C.",,,,,"Compliance, Identification, and Internalization: Three Processes of Attitude Change",JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
88,"Linsky, A. S.",,,,,Stimulating Responses to Mailed Questionnaires: A Review,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
89,"Lockhart, D. C.",,,,,Personal communication,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
90,"McKillip, J.","Lockhart, D. C.",,,,Effectiveness of Cover Letter Appeals,JOUR,"McKillip, Jack",,,,,,,,,,Applying attitude theories to the return of mailed questionnaires,New Directions for Program Evaluation,1984,21,0164-7989,https://doi.org/10.1002/ev.1361,77,87
