,AU1_r,AU2_r,AU3_r,AU4_r,AU5_r,TI_r,TY,AU1,AU2,AU3,AU4,AU5,AU6,AU7,AU8,AU9,AU10,TI,JO,VL,IS,SN,DO,SP,EP
12,"Lazear, E.",,,,,"Age, Experience, and Wage Growth",JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
13,"Levine, V.",,,,,Evaluating Vocational Training Alternatives Using Single Period Earnings Data: A Technical Note,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
14,"Mincer, J.",,,,,"Schooling, Experience and Earnings",JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
15,"Mishan, E. J.",,,,,The Postwar Literature on Externalities: An Interpretive Essay,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
16,"Mishan, E. J.",,,,,Economics for Social Decisions: Elements of Cost-Benefit Analysis,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
17,"Mishan, E. J.",,,,,Cost Benefit Analysis: An Informal Introduction,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
18,"Moock, P. R.",,,,,Economic Aspects of the Family as Educator,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
19,"Okun, A. M.",,,,,Equality and Efficiency: The Big Tradeoff,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
20,"Page, E. B.",,,,,Does College Matter?,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
21,"Rivlin, A. M.",,,,,Systematic Thought for Social Action,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
22,"Roemer, M.","Stern, J. J.",,,,The Appraisal of Development Projects: A Practical Guide to Project Analysis with Case Studies and Solutions,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
23,"Schultz, T. W.",,,,,The Economic Value of Education,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
24,"Schultz, T. W.",,,,,Human Resources,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
25,"Sjaastad, L. A.",,,,,The Costs and Returns to Human Migration,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
26,"Squire, L.","van der Tak, H. G.",,,,Economic Analysis of Projects,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
27,"Stigler, G. J.",,,,,Information in the Labor Market,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
28,,,,,,Household Production and Consumption,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
29,"Weisbrod, B. A.",,,,,Education and Investment in Human Capital,JOUR,"Levine, Victor",,,,,,,,,,The role of outcomes in cost-benefit evaluation,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1267,21,40
30,"Baer, D. M.",,,,,Perhaps It Would Be Better Not to Know Everything,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
31,"Campbell, D. T.",,,,,Social Research and Public Policies: The Dartmouth/OECD Conference,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
32,"DeProspero, A.",,,,,A Comparison of Visual and Statistical Analyses of Intrasubject Replication Data,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
33,"Fawcett, S. B.","Miller, L. K.",,,,Training Public-Speaking Behavior: An Experimental Analysis and Social Validation,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
34,"Gilbert, J. P.","Light, R. J.","Mosteller, F.",,,Evaluation and Experiment: Some Critical Issues in Assessing Social Programs,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
35,"Jeffrey, R. W.","Wing, R. R.","Stunkard, A. J.",,,Behavioral Treatment of Obesity: The State of the Art 1976,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
36,"Jones, R. R.","Weinrott, M. R.","Vaught, R. S.",,,Effects of Serial Dependency on the Agreement Between Visual and Statistical Inference,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
37,"Kassebaum, G.","Ward, D. A.","Wilner, D. M.",,,Prison Treatment and Parole Survival,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
38,"Lindgren, H. C.",,,,,Educational Psychology in the Classroom,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
39,"London, I. D.",,,,,Convergent and Divergent Amplification and Its Meaning for Social Science,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
40,"McKay, H.",,,,,Improving Cognitive Ability in Chronically Deprived Children,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
41,"McSweeny, A. J.",,,,,Effects of Response Cost on the Behavior of a Million Persons: Charging for Directory Assistance in Cincinnati,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
42,"Michael, J.",,,,,Statistical Inference for Individual Organism Research: Mixed Blessing or Curse?,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
43,"Neill, J. R.","Marshall, J. R.","Yale, C. E.",,,Marital Changes After Intestinal Bypass Surgery,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
44,"Rosenthal, R.","Jacobson, L.",,,,Pygmalion in the Classroom: Teacher Expectation and Pupils' Intellectual Development,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
45,"Sechrest, L.","Redner, R.",,,,Strength and Integrity of Treatments in Evaluation Studies,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
46,"Sechrest, L.","West, S. C.","Phillips, M. A.","Redner, R.","Yeaton, W.",Some Neglected Problems in Evaluation Research: Strength and Integrity of Treatments,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
47,"Sechrest, L.","Yeaton, W. E.",,,,Empirical Approaches to Effect Size Estimation,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
48,"Sechrest, L.","Yeaton, W. E.",,,,Estimating Magnitudes of Experimental Effects,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
49,"Smith, M. L.","Glass, G. V.",,,,Meta-Analysis of Psychotherapy Outcome Studies,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
50,"Weinstein, M. C.","Pliskin, J. S.","Stason, W. B.",,,"Costs, Risks, and Benefits of Surgery",JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
51,"Wolf, M. M.",,,,,Social Validity: The Case for Subjective Measurement or How Applied Behavioral Analysis Is Finding Its Heart,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
52,"Yankelovich, D.",,,,,Who Gets Ahead in America,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
53,"Yeaton, W. E.",,,,,A Critique of the Effectiveness Dimension in Applied Behavior Analysis,JOUR,"Sechrest, Lee","Yeaton, William E.",,,,,,,,,Assessing the effectiveness of social programs: Methodological and conceptual issues,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1268,41,56
54,"Baxter, J.","Beaulieu, D.",,,,"Program Evaluation Project Report, 1969–1973",JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
55,"Calsyn, R.","LaFerriere, L.",,,,Goal Attainment Scaling: An Effective Treatment Technique in Short-Term Therapy,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
56,"Davis, H.",,,,,Administrators in Mental Health Services,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
57,"Drucker, P.",,,,,Managing for Results,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
58,,,,,,Evaluation and Change,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
59,"Fairweather, G.","Sanders, D.","Tornatsky, L.",,,Creating Change in Mental Health Organizations,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
60,"Galano, J.",,,,,Treatment Effectiveness as a Function of Client Involvement in Goal Setting and Goal Planning,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
61,"Houts, P.","Scott, R.",,,,Goal Planning in Mental Health Rehabilitation,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
62,"Jones, S.","Garwick, G.",,,,Guide to Goals Study: Goal Attainment Scaling as Therapy Adjunct?,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
63,"Kiresuk, T.","Schultz, S.",,,,Tailoring Evaluation to Measure the Accountability of Mental Health Services to Women,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
64,"Kiresuk, T.","Sherman, R.",,,,Goal Attainment Scaling: A General Method of Evaluating Comprehensive Community Mental Health Programs,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
65,"Kiresuk, T.",,,,,Translating Theory into Practice: Change Research at the Program Evaluation Resource Center,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
66,"Klerman, G.",,,,,Address to the Psychotherapy Research Society,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
67,"Lombillo, J.","Kiresuk, T.","Sherman, R.",,,Evaluating a Community Mental Health Program—Contract Fulfillment Analysis,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
68,"Roy, C.","Kiresuk, T.",,,,Goal Attainment Scaling: Medical/Correctional Application,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
69,"Smith, D.",,,,,Goal Attainment Scaling as an Adjunct to Counseling,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
70,"Spano, R.","Kiresuk, T.","Lund, S.",,,An Operational Model to Achieve Accountability for Social Work in Health Care,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
71,"Spano, R.","Lund, S.",,,,Management by Objectives in a Hospital Social Service Unit,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
72,"Stelmachers, Z.","Lund, S.","Meade, C.",,,Hennepin County Crisis Intervention Center: Evaluation of Its Effectiveness,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
73,"Studer, S.",,,,,A Validity Study of a Measure of ‘Readiness to Accept Program Evaluation.’,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
74,"Zusman, J.","Slawson, M.",,,,Service Quality Profile: Development of a Technique for Measuring Quality of Mental Health Services,JOUR,"Kiresuk, Thomas J.","Lund, Sander H.","Schultz, Susan K.",,,,,,,,Service delivery and evaluation from the consumer's point of view,New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1269,57,70
75,"Anderson, S. B.","Ball, S.","Murphy, R. T.",,,Encyclopedia of Educational Evaluation Concepts and Techniques for Evaluating Education and Training Programs,JOUR,"Ball, Samuel",,,,,,,,,,"Outcomes, the size of the impacts, and program evaluation",New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1270,71,86
76,"Ball, S.","Bogatz, G.",,,,The First Year of Sesame Street: An Evaluation,JOUR,"Ball, Samuel",,,,,,,,,,"Outcomes, the size of the impacts, and program evaluation",New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1270,71,86
77,"Ball, S.","Bogatz, G.",,,,Reading with Television: An Evaluation of the Electric Company,JOUR,"Ball, Samuel",,,,,,,,,,"Outcomes, the size of the impacts, and program evaluation",New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1270,71,86
78,"Gilbert, J. P.","Light, R. J.","Mosteller, F.",,,Evaluation and Experiment,JOUR,"Ball, Samuel",,,,,,,,,,"Outcomes, the size of the impacts, and program evaluation",New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1270,71,86
79,"Knapp, J.","Sharon, A.",,,,A Compendium of Assessment Techniques,JOUR,"Ball, Samuel",,,,,,,,,,"Outcomes, the size of the impacts, and program evaluation",New Directions for Program Evaluation,1981,9,0164-7989,https://doi.org/10.1002/ev.1270,71,86
0,"France, A.",,,,,L'Île des Pingouins,JOUR,"Wolfensberger, Wolf",,,,,,,,,,The primacy of values and ideologies in human services evaluation,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1272,1,7
1,"Kuhn, T. A.",,,,,The Structure of Scientific Revolutions,JOUR,"Wolfensberger, Wolf",,,,,,,,,,The primacy of values and ideologies in human services evaluation,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1272,1,7
2,"Ackoff, R. L.",,,,,"Systems, Organizations and Interdisciplinary Research",JOUR,"Gerhard, Ronald J.",,,,,,,,,,The organizational imperative,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1273,9,30
3,"Chin, R.","Gregory, M., Sr.","O'Brien, L.",,,Systems and Medical Care,JOUR,"Gerhard, Ronald J.",,,,,,,,,,The organizational imperative,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1273,9,30
4,"Gerhard, R. J.",,,,,Source Book for Planning,JOUR,"Gerhard, Ronald J.",,,,,,,,,,The organizational imperative,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1273,9,30
5,"Gerhard, R. J.",,,,,The Balanced Service System,JOUR,"Gerhard, Ronald J.",,,,,,,,,,The organizational imperative,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1273,9,30
6,"Hardin, G.",,,,,Modern Systems Research for the Behavioral Scientist,JOUR,"Gerhard, Ronald J.",,,,,,,,,,The organizational imperative,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1273,9,30
7,"Martin, J.",,,,,The Wired Society,JOUR,"Gerhard, Ronald J.",,,,,,,,,,The organizational imperative,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1273,9,30
8,"Miller, J. G.",,,,,Systems and Medical Care,JOUR,"Gerhard, Ronald J.",,,,,,,,,,The organizational imperative,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1273,9,30
9,"Neufeldt, A. H.",,,,,Considerations in the Implementation of Program Evaluation,JOUR,"Gerhard, Ronald J.",,,,,,,,,,The organizational imperative,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1273,9,30
10,"Schein, E. H.",,,,,Organizational Psychology,JOUR,"Gerhard, Ronald J.",,,,,,,,,,The organizational imperative,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1273,9,30
11,"Wolfensberger, W.",,,,,Retreat to Examine Moral Issues in Human Services from a Judeo-Christian Perspective,JOUR,"Gerhard, Ronald J.",,,,,,,,,,The organizational imperative,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1273,9,30
12,"Horst, P.",,,,,Program Management and the Federal Evaluator,JOUR,"Abramson, Mark A.","Wholey, Joseph S.",,,,,,,,,Organization and management of the evaluation function in a multilevel organization,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1274,31,48
13,"Schmidt, R. E.",,,,,Serving the Federal Evaluation Market,JOUR,"Abramson, Mark A.","Wholey, Joseph S.",,,,,,,,,Organization and management of the evaluation function in a multilevel organization,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1274,31,48
14,,,,,,"Fiscal Year 1980 Guidance for Evaluation, Research, and Statistical Activities",JOUR,"Abramson, Mark A.","Wholey, Joseph S.",,,,,,,,,Organization and management of the evaluation function in a multilevel organization,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1274,31,48
15,,,,,,Compendium of HEW Evaluation Studies,JOUR,"Abramson, Mark A.","Wholey, Joseph S.",,,,,,,,,Organization and management of the evaluation function in a multilevel organization,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1274,31,48
16,,,,,,"Fiscal Year 1981 Guidance for Evaluation, Research, and Statistical Activities",JOUR,"Abramson, Mark A.","Wholey, Joseph S.",,,,,,,,,Organization and management of the evaluation function in a multilevel organization,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1274,31,48
17,,,,,,"Evaluation Utilization in the Department of Health, Education and Welfare",JOUR,"Abramson, Mark A.","Wholey, Joseph S.",,,,,,,,,Organization and management of the evaluation function in a multilevel organization,New Directions for Program Evaluation,1981,10,0164-7989,https://doi.org/10.1002/ev.1274,31,48
